CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:04:57Z,3454,2654,14,14,19027
blankenshipd,2020-12-05T23:04:57Z,8,5,14,14,19027
de_la_fuenter,2020-12-05T23:04:57Z,9,7,14,14,19027
hawkinsh,2020-12-05T23:04:57Z,13,6,14,14,19027
jorgensenj,2020-12-05T23:04:57Z,68,30,14,14,19027
kingr,2020-12-05T23:04:57Z,2,2,14,14,19027
pierceb,2020-12-05T23:04:57Z,0,0,14,14,19027
trumpd,2020-12-05T23:04:57Z,7737,3658,14,14,19027
westk,2020-12-05T23:04:57Z,15,8,14,14,19027
write-ins,2020-12-05T23:04:57Z,29,0,14,14,19027
