CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
no-3,2021-01-11T14:34:02.273Z,287186,165165,0
yes-2,2021-01-11T14:34:02.273Z,825999,491187,0
