CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ernstj,2020-12-05T23:06:06Z,2641,1261,8,8,19151
greenfieldt,2020-12-05T23:06:06Z,1003,705,8,8,19151
herzogs,2020-12-05T23:06:06Z,39,20,8,8,19151
stewartr,2020-12-05T23:06:06Z,91,39,8,8,19151
