CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:22:26Z,6541,5106,19,19,19111
blankenshipd,2020-12-05T23:22:26Z,31,20,19,19,19111
de_la_fuenter,2020-12-05T23:22:26Z,8,3,19,19,19111
hawkinsh,2020-12-05T23:22:26Z,34,24,19,19,19111
jorgensenj,2020-12-05T23:22:26Z,240,101,19,19,19111
kingr,2020-12-05T23:22:26Z,9,6,19,19,19111
pierceb,2020-12-05T23:22:26Z,25,14,19,19,19111
trumpd,2020-12-05T23:22:26Z,9773,4523,19,19,19111
westk,2020-12-05T23:22:26Z,38,18,19,19,19111
write-ins,2020-12-05T23:22:26Z,35,24,19,19,19111
