CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
green-19267,2021-01-11T14:34:02.273Z,21732,10857,0
oppedal-paschen-18745,2021-01-11T14:34:02.273Z,11327,8737,0
