CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
feenstrar,2020-12-05T22:58:00Z,3549,1409,11,11,19189
scholtenj,2020-12-05T22:58:00Z,2215,1465,11,11,19189
