CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T22:56:08Z,5160,3218,19,19,19011
blankenshipd,2020-12-05T22:56:08Z,21,9,19,19,19011
de_la_fuenter,2020-12-05T22:56:08Z,13,10,19,19,19011
hawkinsh,2020-12-05T22:56:08Z,29,14,19,19,19011
jorgensenj,2020-12-05T22:56:08Z,186,68,19,19,19011
kingr,2020-12-05T22:56:08Z,3,2,19,19,19011
pierceb,2020-12-05T22:56:08Z,3,0,19,19,19011
trumpd,2020-12-05T22:56:08Z,9188,3122,19,19,19011
westk,2020-12-05T22:56:08Z,19,7,19,19,19011
write-ins,2020-12-05T22:56:08Z,20,0,19,19,19011
