CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:05:02Z,1626,1057,13,13,19069
blankenshipd,2020-12-05T23:05:02Z,6,4,13,13,19069
de_la_fuenter,2020-12-05T23:05:02Z,8,3,13,13,19069
hawkinsh,2020-12-05T23:05:02Z,5,4,13,13,19069
jorgensenj,2020-12-05T23:05:02Z,45,15,13,13,19069
kingr,2020-12-05T23:05:02Z,3,1,13,13,19069
pierceb,2020-12-05T23:05:02Z,1,0,13,13,19069
trumpd,2020-12-05T23:05:02Z,3422,1430,13,13,19069
westk,2020-12-05T23:05:02Z,3,2,13,13,19069
write-ins,2020-12-05T23:05:02Z,11,0,13,13,19069
