CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:01:29Z,4029,3080,17,17,19097
blankenshipd,2020-12-05T23:01:29Z,9,5,17,17,19097
de_la_fuenter,2020-12-05T23:01:29Z,12,6,17,17,19097
hawkinsh,2020-12-05T23:01:29Z,13,5,17,17,19097
jorgensenj,2020-12-05T23:01:29Z,79,29,17,17,19097
kingr,2020-12-05T23:01:29Z,6,3,17,17,19097
pierceb,2020-12-05T23:01:29Z,4,2,17,17,19097
trumpd,2020-12-05T23:01:29Z,6940,3066,17,17,19097
westk,2020-12-05T23:01:29Z,26,13,17,17,19097
write-ins,2020-12-05T23:01:29Z,17,0,17,17,19097
