CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:06:37Z,3661,3024,6,6,19059
blankenshipd,2020-12-05T23:06:37Z,8,5,6,6,19059
de_la_fuenter,2020-12-05T23:06:37Z,7,5,6,6,19059
hawkinsh,2020-12-05T23:06:37Z,8,5,6,6,19059
jorgensenj,2020-12-05T23:06:37Z,92,43,6,6,19059
kingr,2020-12-05T23:06:37Z,8,1,6,6,19059
pierceb,2020-12-05T23:06:37Z,2,1,6,6,19059
trumpd,2020-12-05T23:06:37Z,7438,4766,6,6,19059
westk,2020-12-05T23:06:37Z,6,3,6,6,19059
write-ins,2020-12-05T23:06:37Z,14,0,6,6,19059
