CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:03:54Z,2061,1581,9,9,19175
blankenshipd,2020-12-05T23:03:54Z,6,2,9,9,19175
de_la_fuenter,2020-12-05T23:03:54Z,6,3,9,9,19175
hawkinsh,2020-12-05T23:03:54Z,10,5,9,9,19175
jorgensenj,2020-12-05T23:03:54Z,61,24,9,9,19175
kingr,2020-12-05T23:03:54Z,4,3,9,9,19175
pierceb,2020-12-05T23:03:54Z,2,2,9,9,19175
trumpd,2020-12-05T23:03:54Z,4010,2031,9,9,19175
westk,2020-12-05T23:03:54Z,11,6,9,9,19175
write-ins,2020-12-05T23:03:54Z,14,0,9,9,19175
