CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
auriemma-35488,2021-11-01T12:58:08.450Z,0,0,0
calabrese-35201,2021-11-01T12:58:08.450Z,0,0,0
schaer-33858,2021-11-01T12:58:08.450Z,0,0,0
viso-35523,2021-11-01T12:58:08.450Z,0,0,0
auriemma-35488,2021-11-02T16:59:07.517Z,0,0,0
calabrese-35201,2021-11-02T16:59:07.517Z,0,0,0
schaer-33858,2021-11-02T16:59:07.517Z,0,0,0
viso-35523,2021-11-02T16:59:07.517Z,0,0,0
auriemma-35488,2021-11-03T00:02:24.297Z,0,0,0
calabrese-35201,2021-11-03T00:02:24.297Z,0,0,0
schaer-33858,2021-11-03T00:02:24.297Z,0,0,0
viso-35523,2021-11-03T00:02:24.297Z,0,0,0
auriemma-35488,2021-11-03T01:08:01.903Z,197,0,0
calabrese-35201,2021-11-03T01:08:01.903Z,1070,0,0
schaer-33858,2021-11-03T01:08:01.903Z,1167,0,0
viso-35523,2021-11-03T01:08:01.903Z,222,0,0
auriemma-35488,2021-11-03T01:56:35.713Z,3262,0,0
calabrese-35201,2021-11-03T01:56:35.713Z,4306,0,0
schaer-33858,2021-11-03T01:56:35.713Z,4356,0,0
viso-35523,2021-11-03T01:56:35.713Z,3245,0,0
auriemma-35488,2021-11-03T02:50:14.107Z,10114,0,0
calabrese-35201,2021-11-03T02:50:14.107Z,10440,0,0
schaer-33858,2021-11-03T02:50:14.107Z,10276,0,0
viso-35523,2021-11-03T02:50:14.107Z,9944,0,0
auriemma-35488,2021-11-03T02:58:20.030Z,10114,197,0
calabrese-35201,2021-11-03T02:58:20.030Z,10440,1070,0
schaer-33858,2021-11-03T02:58:20.030Z,10276,1167,0
viso-35523,2021-11-03T02:58:20.030Z,9944,222,0
auriemma-35488,2021-11-03T03:06:25.357Z,15992,197,0
calabrese-35201,2021-11-03T03:06:25.357Z,15601,1070,0
schaer-33858,2021-11-03T03:06:25.357Z,15459,1167,0
viso-35523,2021-11-03T03:06:25.357Z,15720,222,0
auriemma-35488,2021-11-03T03:33:44.467Z,16041,197,0
calabrese-35201,2021-11-03T03:33:44.467Z,15619,1070,0
schaer-33858,2021-11-03T03:33:44.467Z,15481,1167,0
viso-35523,2021-11-03T03:33:44.467Z,15773,222,0
auriemma-35488,2021-11-03T03:46:54.553Z,16041,0,0
calabrese-35201,2021-11-03T03:46:54.553Z,15619,0,0
schaer-33858,2021-11-03T03:46:54.553Z,15481,0,0
viso-35523,2021-11-03T03:46:54.553Z,15773,0,0
auriemma-35488,2021-11-03T04:25:18.537Z,16041,0,0
calabrese-35201,2021-11-03T04:25:18.537Z,15619,0,0
schaer-33858,2021-11-03T04:25:18.537Z,15481,0,0
viso-35523,2021-11-03T04:25:18.537Z,15773,0,0
auriemma-35488,2021-11-03T04:33:25.623Z,17098,0,0
calabrese-35201,2021-11-03T04:33:25.623Z,18726,0,0
schaer-33858,2021-11-03T04:33:25.623Z,19187,0,0
viso-35523,2021-11-03T04:33:25.623Z,17120,0,0
auriemma-35488,2021-11-03T05:54:09.010Z,18307,0,0
calabrese-35201,2021-11-03T05:54:09.010Z,22624,0,0
schaer-33858,2021-11-03T05:54:09.010Z,23102,0,0
viso-35523,2021-11-03T05:54:09.010Z,18324,0,0
auriemma-35488,2021-11-03T13:56:48.550Z,18307,0,0
calabrese-35201,2021-11-03T13:56:48.550Z,22624,0,0
schaer-33858,2021-11-03T13:56:48.550Z,23102,0,0
viso-35523,2021-11-03T13:56:48.550Z,18324,0,0
