CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
garcia-35407,2021-11-01T12:58:08.450Z,0,0,0
lagana-34723,2021-11-01T12:58:08.450Z,0,0,0
garcia-35407,2021-11-02T16:59:07.517Z,0,0,0
lagana-34723,2021-11-02T16:59:07.517Z,0,0,0
garcia-35407,2021-11-03T00:02:24.297Z,0,0,0
lagana-34723,2021-11-03T00:02:24.297Z,0,0,0
garcia-35407,2021-11-03T01:03:59.197Z,282,0,0
lagana-34723,2021-11-03T01:03:59.197Z,676,0,0
garcia-35407,2021-11-03T01:52:33.120Z,3293,0,0
lagana-34723,2021-11-03T01:52:33.120Z,3577,0,0
garcia-35407,2021-11-03T02:47:12.087Z,8387,0,0
lagana-34723,2021-11-03T02:47:12.087Z,7433,0,0
garcia-35407,2021-11-03T02:53:16.437Z,8388,0,0
lagana-34723,2021-11-03T02:53:16.437Z,7433,0,0
garcia-35407,2021-11-03T02:58:20.030Z,8388,283,0
lagana-34723,2021-11-03T02:58:20.030Z,7433,676,0
garcia-35407,2021-11-03T03:06:25.357Z,19741,283,0
lagana-34723,2021-11-03T03:06:25.357Z,17624,676,0
garcia-35407,2021-11-03T03:31:43.173Z,24647,283,0
lagana-34723,2021-11-03T03:31:43.173Z,23677,676,0
garcia-35407,2021-11-03T03:46:54.553Z,24647,0,0
lagana-34723,2021-11-03T03:46:54.553Z,23677,0,0
garcia-35407,2021-11-03T04:22:16.573Z,24928,0,0
lagana-34723,2021-11-03T04:22:16.573Z,23968,0,0
garcia-35407,2021-11-03T04:30:22.883Z,27902,0,0
lagana-34723,2021-11-03T04:30:22.883Z,25803,0,0
garcia-35407,2021-11-03T05:49:06.157Z,29946,0,0
lagana-34723,2021-11-03T05:49:06.157Z,32816,0,0
garcia-35407,2021-11-03T13:56:48.550Z,29946,0,0
lagana-34723,2021-11-03T13:56:48.550Z,32816,0,0
