CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
freiman-35046,2021-11-01T12:58:08.450Z,0,0,0
jaffer-35442,2021-11-01T12:58:08.450Z,0,0,0
lukac-35440,2021-11-01T12:58:08.450Z,0,0,0
panico-35441,2021-11-01T12:58:08.450Z,0,0,0
freiman-35046,2021-11-02T16:59:07.517Z,0,0,0
jaffer-35442,2021-11-02T16:59:07.517Z,0,0,0
lukac-35440,2021-11-02T16:59:07.517Z,0,0,0
panico-35441,2021-11-02T16:59:07.517Z,0,0,0
freiman-35046,2021-11-03T00:02:24.297Z,0,0,0
jaffer-35442,2021-11-03T00:02:24.297Z,0,0,0
lukac-35440,2021-11-03T00:02:24.297Z,0,0,0
panico-35441,2021-11-03T00:02:24.297Z,0,0,0
freiman-35046,2021-11-03T00:40:44.990Z,852,852,0
jaffer-35442,2021-11-03T00:40:44.990Z,842,842,0
lukac-35440,2021-11-03T00:40:44.990Z,218,218,0
panico-35441,2021-11-03T00:40:44.990Z,211,211,0
freiman-35046,2021-11-03T01:13:05.387Z,8129,4751,0
jaffer-35442,2021-11-03T01:13:05.387Z,7827,4591,0
lukac-35440,2021-11-03T01:13:05.387Z,4315,1581,0
panico-35441,2021-11-03T01:13:05.387Z,4448,1594,0
freiman-35046,2021-11-03T01:51:32.360Z,9910,4751,0
jaffer-35442,2021-11-03T01:51:32.360Z,9510,4591,0
lukac-35440,2021-11-03T01:51:32.360Z,6136,1581,0
panico-35441,2021-11-03T01:51:32.360Z,6266,1594,0
freiman-35046,2021-11-03T02:04:42.857Z,10450,4751,0
jaffer-35442,2021-11-03T02:04:42.857Z,10033,4591,0
lukac-35440,2021-11-03T02:04:42.857Z,6389,1581,0
panico-35441,2021-11-03T02:04:42.857Z,6517,1594,0
freiman-35046,2021-11-03T02:20:54.437Z,16411,10712,0
jaffer-35442,2021-11-03T02:20:54.437Z,15807,10365,0
lukac-35440,2021-11-03T02:20:54.437Z,8888,4080,0
panico-35441,2021-11-03T02:20:54.437Z,9033,4110,0
freiman-35046,2021-11-03T02:31:01.117Z,17419,6813,0
jaffer-35442,2021-11-03T02:31:01.117Z,16743,6616,0
lukac-35440,2021-11-03T02:31:01.117Z,9648,2717,0
panico-35441,2021-11-03T02:31:01.117Z,9786,2727,0
freiman-35046,2021-11-03T02:37:05.020Z,18611,6813,0
jaffer-35442,2021-11-03T02:37:05.020Z,17914,6616,0
lukac-35440,2021-11-03T02:37:05.020Z,10082,2717,0
panico-35441,2021-11-03T02:37:05.020Z,10224,2727,0
freiman-35046,2021-11-03T02:39:06.663Z,22174,6813,0
jaffer-35442,2021-11-03T02:39:06.663Z,21285,6616,0
lukac-35440,2021-11-03T02:39:06.663Z,18309,2717,0
panico-35441,2021-11-03T02:39:06.663Z,18703,2727,0
freiman-35046,2021-11-03T02:48:12.757Z,25510,852,0
jaffer-35442,2021-11-03T02:48:12.757Z,24460,842,0
lukac-35440,2021-11-03T02:48:12.757Z,23865,218,0
panico-35441,2021-11-03T02:48:12.757Z,24326,211,0
freiman-35046,2021-11-03T02:58:20.030Z,27461,852,0
jaffer-35442,2021-11-03T02:58:20.030Z,26385,842,0
lukac-35440,2021-11-03T02:58:20.030Z,25895,218,0
panico-35441,2021-11-03T02:58:20.030Z,26397,211,0
freiman-35046,2021-11-03T03:28:39.863Z,27599,852,0
jaffer-35442,2021-11-03T03:28:39.863Z,26513,842,0
lukac-35440,2021-11-03T03:28:39.863Z,26003,218,0
panico-35441,2021-11-03T03:28:39.863Z,26501,211,0
freiman-35046,2021-11-03T03:56:00.860Z,28202,852,0
jaffer-35442,2021-11-03T03:56:00.860Z,27104,842,0
lukac-35440,2021-11-03T03:56:00.860Z,26147,218,0
panico-35441,2021-11-03T03:56:00.860Z,26650,211,0
freiman-35046,2021-11-03T04:29:22.223Z,27219,852,0
jaffer-35442,2021-11-03T04:29:22.223Z,26107,842,0
lukac-35440,2021-11-03T04:29:22.223Z,29436,218,0
panico-35441,2021-11-03T04:29:22.223Z,30031,211,0
freiman-35046,2021-11-03T05:05:43.207Z,27300,852,0
jaffer-35442,2021-11-03T05:05:43.207Z,26187,842,0
lukac-35440,2021-11-03T05:05:43.207Z,29555,218,0
panico-35441,2021-11-03T05:05:43.207Z,30156,211,0
freiman-35046,2021-11-03T05:56:10.403Z,29339,6813,0
jaffer-35442,2021-11-03T05:56:10.403Z,28179,6616,0
lukac-35440,2021-11-03T05:56:10.403Z,31322,2717,0
panico-35441,2021-11-03T05:56:10.403Z,31936,2727,0
freiman-35046,2021-11-03T13:56:48.550Z,29339,6813,0
jaffer-35442,2021-11-03T13:56:48.550Z,28179,6616,0
lukac-35440,2021-11-03T13:56:48.550Z,31322,2717,0
panico-35441,2021-11-03T13:56:48.550Z,31936,2727,0
