CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2021-11-01T12:58:08.450Z,0,0,0,413,34029
yes,2021-11-01T12:58:08.450Z,0,0,0,413,34029
no,2021-11-02T16:59:07.517Z,0,0,0,413,34029
yes,2021-11-02T16:59:07.517Z,0,0,0,413,34029
no,2021-11-03T00:02:24.297Z,0,0,0,413,34029
yes,2021-11-03T00:02:24.297Z,0,0,0,413,34029
no,2021-11-03T00:49:50.223Z,26932,0,63,413,34029
yes,2021-11-03T00:49:50.223Z,18272,0,63,413,34029
no,2021-11-03T00:54:53.410Z,30666,0,84,413,34029
yes,2021-11-03T00:54:53.410Z,21383,0,84,413,34029
no,2021-11-03T00:59:56.573Z,36785,0,118,413,34029
yes,2021-11-03T00:59:56.573Z,26266,0,118,413,34029
no,2021-11-03T01:08:01.903Z,44576,0,163,413,34029
yes,2021-11-03T01:08:01.903Z,32508,0,163,413,34029
no,2021-11-03T01:19:09.283Z,65324,0,223,413,34029
yes,2021-11-03T01:19:09.283Z,48415,0,223,413,34029
no,2021-11-03T01:29:15.697Z,74095,0,277,413,34029
yes,2021-11-03T01:29:15.697Z,55004,0,277,413,34029
no,2021-11-03T01:36:19.870Z,77898,0,299,413,34029
yes,2021-11-03T01:36:19.870Z,57961,0,299,413,34029
no,2021-11-03T01:44:24.863Z,82815,0,325,413,34029
yes,2021-11-03T01:44:24.863Z,61448,0,325,413,34029
no,2021-11-03T01:56:35.713Z,84674,0,335,413,34029
yes,2021-11-03T01:56:35.713Z,63009,0,335,413,34029
no,2021-11-03T02:05:43.490Z,84674,26932,335,413,34029
yes,2021-11-03T02:05:43.490Z,63009,18272,335,413,34029
no,2021-11-03T02:08:45.787Z,86827,26932,349,413,34029
yes,2021-11-03T02:08:45.787Z,64745,18272,349,413,34029
no,2021-11-03T02:59:20.667Z,94260,26932,382,413,34029
yes,2021-11-03T02:59:20.667Z,68954,18272,382,413,34029
no,2021-11-03T03:04:23.933Z,98023,26932,402,413,34029
yes,2021-11-03T03:04:23.933Z,70106,18272,402,413,34029
no,2021-11-03T03:44:53.280Z,100338,26932,413,413,34029
yes,2021-11-03T03:44:53.280Z,71559,18272,413,413,34029
no,2021-11-03T13:56:48.550Z,100338,26932,413,413,34029
yes,2021-11-03T13:56:48.550Z,71559,18272,413,413,34029
