CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
carter-35230,2021-11-01T12:58:08.450Z,0,0,0
herberg-35462,2021-11-01T12:58:08.450Z,0,0,0
kennedy-34834,2021-11-01T12:58:08.450Z,0,0,0
sypher-35463,2021-11-01T12:58:08.450Z,0,0,0
carter-35230,2021-11-02T16:59:07.517Z,0,0,0
herberg-35462,2021-11-02T16:59:07.517Z,0,0,0
kennedy-34834,2021-11-02T16:59:07.517Z,0,0,0
sypher-35463,2021-11-02T16:59:07.517Z,0,0,0
carter-35230,2021-11-03T00:02:24.297Z,0,0,0
herberg-35462,2021-11-03T00:02:24.297Z,0,0,0
kennedy-34834,2021-11-03T00:02:24.297Z,0,0,0
sypher-35463,2021-11-03T00:02:24.297Z,0,0,0
carter-35230,2021-11-03T01:06:00.563Z,1573,1573,0
herberg-35462,2021-11-03T01:06:00.563Z,615,615,0
kennedy-34834,2021-11-03T01:06:00.563Z,1542,1542,0
sypher-35463,2021-11-03T01:06:00.563Z,633,633,0
carter-35230,2021-11-03T01:18:08.653Z,2450,2450,0
herberg-35462,2021-11-03T01:18:08.653Z,1022,1022,0
kennedy-34834,2021-11-03T01:18:08.653Z,2408,2408,0
sypher-35463,2021-11-03T01:18:08.653Z,1048,1048,0
carter-35230,2021-11-03T01:27:14.463Z,2943,2450,0
herberg-35462,2021-11-03T01:27:14.463Z,1292,1022,0
kennedy-34834,2021-11-03T01:27:14.463Z,2881,2408,0
sypher-35463,2021-11-03T01:27:14.463Z,1334,1048,0
carter-35230,2021-11-03T01:46:29.143Z,4120,2450,0
herberg-35462,2021-11-03T01:46:29.143Z,2178,1022,0
kennedy-34834,2021-11-03T01:46:29.143Z,4019,2408,0
sypher-35463,2021-11-03T01:46:29.143Z,2230,1048,0
carter-35230,2021-11-03T01:58:36.987Z,4524,2450,0
herberg-35462,2021-11-03T01:58:36.987Z,2985,1022,0
kennedy-34834,2021-11-03T01:58:36.987Z,4417,2408,0
sypher-35463,2021-11-03T01:58:36.987Z,3056,1048,0
carter-35230,2021-11-03T02:08:45.787Z,10363,2450,0
herberg-35462,2021-11-03T02:08:45.787Z,6587,1022,0
kennedy-34834,2021-11-03T02:08:45.787Z,10148,2408,0
sypher-35463,2021-11-03T02:08:45.787Z,6680,1048,0
carter-35230,2021-11-03T02:19:53.787Z,12921,2450,0
herberg-35462,2021-11-03T02:19:53.787Z,7768,1022,0
kennedy-34834,2021-11-03T02:19:53.787Z,12649,2408,0
sypher-35463,2021-11-03T02:19:53.787Z,7873,1048,0
carter-35230,2021-11-03T02:20:54.437Z,14023,3552,0
herberg-35462,2021-11-03T02:20:54.437Z,8061,1315,0
kennedy-34834,2021-11-03T02:20:54.437Z,13733,3492,0
sypher-35463,2021-11-03T02:20:54.437Z,8178,1353,0
carter-35230,2021-11-03T02:48:12.757Z,14546,2450,0
herberg-35462,2021-11-03T02:48:12.757Z,9113,1022,0
kennedy-34834,2021-11-03T02:48:12.757Z,14259,2408,0
sypher-35463,2021-11-03T02:48:12.757Z,9273,1048,0
carter-35230,2021-11-03T02:58:20.030Z,15499,2450,0
herberg-35462,2021-11-03T02:58:20.030Z,10756,1022,0
kennedy-34834,2021-11-03T02:58:20.030Z,15185,2408,0
sypher-35463,2021-11-03T02:58:20.030Z,10914,1048,0
carter-35230,2021-11-03T02:59:20.667Z,23426,877,0
herberg-35462,2021-11-03T02:59:20.667Z,12727,407,0
kennedy-34834,2021-11-03T02:59:20.667Z,22785,866,0
sypher-35463,2021-11-03T02:59:20.667Z,12904,415,0
carter-35230,2021-11-03T03:04:23.933Z,24683,877,0
herberg-35462,2021-11-03T03:04:23.933Z,13461,407,0
kennedy-34834,2021-11-03T03:04:23.933Z,24018,866,0
sypher-35463,2021-11-03T03:04:23.933Z,13672,415,0
carter-35230,2021-11-03T03:22:34.870Z,27432,877,0
herberg-35462,2021-11-03T03:22:34.870Z,15023,407,0
kennedy-34834,2021-11-03T03:22:34.870Z,26791,866,0
sypher-35463,2021-11-03T03:22:34.870Z,15227,415,0
carter-35230,2021-11-03T03:38:49.480Z,28670,877,0
herberg-35462,2021-11-03T03:38:49.480Z,18228,407,0
kennedy-34834,2021-11-03T03:38:49.480Z,28021,866,0
sypher-35463,2021-11-03T03:38:49.480Z,18453,415,0
carter-35230,2021-11-03T03:45:53.920Z,28670,0,0
herberg-35462,2021-11-03T03:45:53.920Z,18228,0,0
kennedy-34834,2021-11-03T03:45:53.920Z,28021,0,0
sypher-35463,2021-11-03T03:45:53.920Z,18453,0,0
carter-35230,2021-11-03T04:32:24.930Z,28293,0,0
herberg-35462,2021-11-03T04:32:24.930Z,18098,0,0
kennedy-34834,2021-11-03T04:32:24.930Z,27649,0,0
sypher-35463,2021-11-03T04:32:24.930Z,18316,0,0
carter-35230,2021-11-03T05:07:44.557Z,28476,0,0
herberg-35462,2021-11-03T05:07:44.557Z,18169,0,0
kennedy-34834,2021-11-03T05:07:44.557Z,27839,0,0
sypher-35463,2021-11-03T05:07:44.557Z,18395,0,0
carter-35230,2021-11-03T06:19:19.197Z,29067,1102,0
herberg-35462,2021-11-03T06:19:19.197Z,18425,293,0
kennedy-34834,2021-11-03T06:19:19.197Z,28419,1084,0
sypher-35463,2021-11-03T06:19:19.197Z,18663,305,0
carter-35230,2021-11-03T13:56:48.550Z,29067,1102,0
herberg-35462,2021-11-03T13:56:48.550Z,18425,293,0
kennedy-34834,2021-11-03T13:56:48.550Z,28419,1084,0
sypher-35463,2021-11-03T13:56:48.550Z,18663,305,0
