CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bramnick-56681,2021-11-01T12:58:08.450Z,0,0,0
signorello-35397,2021-11-01T12:58:08.450Z,0,0,0
bramnick-56681,2021-11-02T16:59:07.517Z,0,0,0
signorello-35397,2021-11-02T16:59:07.517Z,0,0,0
bramnick-56681,2021-11-03T00:02:24.297Z,0,0,0
signorello-35397,2021-11-03T00:02:24.297Z,0,0,0
bramnick-56681,2021-11-03T01:06:00.563Z,1732,1732,0
signorello-35397,2021-11-03T01:06:00.563Z,1881,1881,0
bramnick-56681,2021-11-03T01:24:12.470Z,3010,1732,0
signorello-35397,2021-11-03T01:24:12.470Z,2728,1881,0
bramnick-56681,2021-11-03T01:43:24.240Z,3010,1732,0
signorello-35397,2021-11-03T01:43:24.240Z,2728,1881,0
bramnick-56681,2021-11-03T01:58:36.987Z,4810,3532,0
signorello-35397,2021-11-03T01:58:36.987Z,5606,4759,0
bramnick-56681,2021-11-03T01:59:38.023Z,6854,3532,0
signorello-35397,2021-11-03T01:59:38.023Z,6740,4759,0
bramnick-56681,2021-11-03T02:05:43.490Z,12893,3532,0
signorello-35397,2021-11-03T02:05:43.490Z,13201,4759,0
bramnick-56681,2021-11-03T02:16:50.940Z,20773,3532,0
signorello-35397,2021-11-03T02:16:50.940Z,20038,4759,0
bramnick-56681,2021-11-03T02:48:12.757Z,20967,1732,0
signorello-35397,2021-11-03T02:48:12.757Z,20120,1881,0
bramnick-56681,2021-11-03T02:55:17.713Z,24585,1732,0
signorello-35397,2021-11-03T02:55:17.713Z,21467,1881,0
bramnick-56681,2021-11-03T02:59:20.667Z,31343,0,0
signorello-35397,2021-11-03T02:59:20.667Z,27910,0,0
bramnick-56681,2021-11-03T03:02:22.633Z,32700,0,0
signorello-35397,2021-11-03T03:02:22.633Z,28945,0,0
bramnick-56681,2021-11-03T03:20:33.630Z,36744,0,0
signorello-35397,2021-11-03T03:20:33.630Z,32006,0,0
bramnick-56681,2021-11-03T03:40:50.757Z,37037,0,0
signorello-35397,2021-11-03T03:40:50.757Z,32752,0,0
bramnick-56681,2021-11-03T04:21:15.880Z,40643,1800,0
signorello-35397,2021-11-03T04:21:15.880Z,33858,2878,0
bramnick-56681,2021-11-03T05:55:09.720Z,41601,1800,0
signorello-35397,2021-11-03T05:55:09.720Z,34463,2878,0
bramnick-56681,2021-11-03T06:49:27.410Z,41795,1800,0
signorello-35397,2021-11-03T06:49:27.410Z,34632,2878,0
bramnick-56681,2021-11-03T07:45:50.300Z,41601,1800,0
signorello-35397,2021-11-03T07:45:50.300Z,34463,2878,0
bramnick-56681,2021-11-03T13:56:48.550Z,41601,1800,0
signorello-35397,2021-11-03T13:56:48.550Z,34463,2878,0
