CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
jasey-34169,2021-11-01T12:58:08.450Z,0,0,0
mckeon-56693,2021-11-01T12:58:08.450Z,0,0,0
ryan-35473,2021-11-01T12:58:08.450Z,0,0,0
sym-35474,2021-11-01T12:58:08.450Z,0,0,0
jasey-34169,2021-11-02T16:59:07.517Z,0,0,0
mckeon-56693,2021-11-02T16:59:07.517Z,0,0,0
ryan-35473,2021-11-02T16:59:07.517Z,0,0,0
sym-35474,2021-11-02T16:59:07.517Z,0,0,0
jasey-34169,2021-11-03T00:02:24.297Z,0,0,0
mckeon-56693,2021-11-03T00:02:24.297Z,0,0,0
ryan-35473,2021-11-03T00:02:24.297Z,0,0,0
sym-35474,2021-11-03T00:02:24.297Z,0,0,0
jasey-34169,2021-11-03T00:23:33.967Z,3132,3132,0
mckeon-56693,2021-11-03T00:23:33.967Z,3203,3203,0
ryan-35473,2021-11-03T00:23:33.967Z,874,874,0
sym-35474,2021-11-03T00:23:33.967Z,849,849,0
jasey-34169,2021-11-03T00:47:48.923Z,3132,0,0
mckeon-56693,2021-11-03T00:47:48.923Z,3203,0,0
ryan-35473,2021-11-03T00:47:48.923Z,874,0,0
sym-35474,2021-11-03T00:47:48.923Z,849,0,0
jasey-34169,2021-11-03T01:17:08.007Z,10386,10386,0
mckeon-56693,2021-11-03T01:17:08.007Z,10531,10531,0
ryan-35473,2021-11-03T01:17:08.007Z,1868,1868,0
sym-35474,2021-11-03T01:17:08.007Z,1806,1806,0
jasey-34169,2021-11-03T01:28:15.070Z,10740,10386,0
mckeon-56693,2021-11-03T01:28:15.070Z,10900,10531,0
ryan-35473,2021-11-03T01:28:15.070Z,2820,1868,0
sym-35474,2021-11-03T01:28:15.070Z,2741,1806,0
jasey-34169,2021-11-03T01:59:38.023Z,12678,10386,0
mckeon-56693,2021-11-03T01:59:38.023Z,12914,10531,0
ryan-35473,2021-11-03T01:59:38.023Z,7451,1868,0
sym-35474,2021-11-03T01:59:38.023Z,7306,1806,0
jasey-34169,2021-11-03T02:11:47.733Z,17615,10386,0
mckeon-56693,2021-11-03T02:11:47.733Z,17994,10531,0
ryan-35473,2021-11-03T02:11:47.733Z,15478,1868,0
sym-35474,2021-11-03T02:11:47.733Z,15230,1806,0
jasey-34169,2021-11-03T03:31:43.173Z,37080,10386,0
mckeon-56693,2021-11-03T03:31:43.173Z,37991,10531,0
ryan-35473,2021-11-03T03:31:43.173Z,25014,1868,0
sym-35474,2021-11-03T03:31:43.173Z,24515,1806,0
jasey-34169,2021-11-03T03:47:55.170Z,39924,10386,0
mckeon-56693,2021-11-03T03:47:55.170Z,40866,10531,0
ryan-35473,2021-11-03T03:47:55.170Z,26283,1868,0
sym-35474,2021-11-03T03:47:55.170Z,25760,1806,0
jasey-34169,2021-11-03T07:09:37.737Z,41067,10386,0
mckeon-56693,2021-11-03T07:09:37.737Z,42018,10531,0
ryan-35473,2021-11-03T07:09:37.737Z,27555,1868,0
sym-35474,2021-11-03T07:09:37.737Z,27026,1806,0
jasey-34169,2021-11-03T08:01:56.667Z,39924,10386,0
mckeon-56693,2021-11-03T08:01:56.667Z,40866,10531,0
ryan-35473,2021-11-03T08:01:56.667Z,26283,1868,0
sym-35474,2021-11-03T08:01:56.667Z,25760,1806,0
jasey-34169,2021-11-03T13:56:48.550Z,39924,10386,0
mckeon-56693,2021-11-03T13:56:48.550Z,40866,10531,0
ryan-35473,2021-11-03T13:56:48.550Z,26283,1868,0
sym-35474,2021-11-03T13:56:48.550Z,25760,1806,0
