CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
arnold-35385,2021-11-01T12:58:08.450Z,0,0,0
singleton-34368,2021-11-01T12:58:08.450Z,0,0,0
arnold-35385,2021-11-02T16:59:07.517Z,0,0,0
singleton-34368,2021-11-02T16:59:07.517Z,0,0,0
arnold-35385,2021-11-03T00:02:24.297Z,0,0,0
singleton-34368,2021-11-03T00:02:24.297Z,0,0,0
arnold-35385,2021-11-03T02:18:52.607Z,8913,0,0
singleton-34368,2021-11-03T02:18:52.607Z,9925,0,0
arnold-35385,2021-11-03T02:19:53.787Z,8913,0,0
singleton-34368,2021-11-03T02:19:53.787Z,9925,0,0
arnold-35385,2021-11-03T04:27:20.417Z,22014,0,0
singleton-34368,2021-11-03T04:27:20.417Z,26993,0,0
arnold-35385,2021-11-03T07:12:39.293Z,26227,0,0
singleton-34368,2021-11-03T07:12:39.293Z,42089,0,0
arnold-35385,2021-11-03T13:56:57.023Z,26227,0,0
singleton-34368,2021-11-03T13:56:57.023Z,42089,0,0
