CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
coley-35513,2021-11-01T12:58:08.450Z,0,0,0
johnson-56714,2021-11-01T12:58:08.450Z,0,0,0
koontz-35406,2021-11-01T12:58:08.450Z,0,0,0
coley-35513,2021-11-02T16:59:07.517Z,0,0,0
johnson-56714,2021-11-02T16:59:07.517Z,0,0,0
koontz-35406,2021-11-02T16:59:07.517Z,0,0,0
coley-35513,2021-11-03T00:02:24.297Z,0,0,0
johnson-56714,2021-11-03T00:02:24.297Z,0,0,0
koontz-35406,2021-11-03T00:02:24.297Z,0,0,0
coley-35513,2021-11-03T01:52:33.120Z,76,0,0
johnson-56714,2021-11-03T01:52:33.120Z,3039,0,0
koontz-35406,2021-11-03T01:52:33.120Z,1903,0,0
coley-35513,2021-11-03T02:46:11.047Z,109,0,0
johnson-56714,2021-11-03T02:46:11.047Z,7609,0,0
koontz-35406,2021-11-03T02:46:11.047Z,5750,0,0
coley-35513,2021-11-03T03:06:25.357Z,493,0,0
johnson-56714,2021-11-03T03:06:25.357Z,18201,0,0
koontz-35406,2021-11-03T03:06:25.357Z,11176,0,0
coley-35513,2021-11-03T03:30:42.013Z,639,0,0
johnson-56714,2021-11-03T03:30:42.013Z,23518,0,0
koontz-35406,2021-11-03T03:30:42.013Z,13384,0,0
coley-35513,2021-11-03T03:34:45.457Z,639,0,0
johnson-56714,2021-11-03T03:34:45.457Z,23518,0,0
koontz-35406,2021-11-03T03:34:45.457Z,13384,0,0
coley-35513,2021-11-03T04:21:15.880Z,644,0,0
johnson-56714,2021-11-03T04:21:15.880Z,23851,0,0
koontz-35406,2021-11-03T04:21:15.880Z,13540,0,0
coley-35513,2021-11-03T05:48:05.377Z,735,0,0
johnson-56714,2021-11-03T05:48:05.377Z,31969,0,0
koontz-35406,2021-11-03T05:48:05.377Z,15307,0,0
coley-35513,2021-11-03T13:56:52.413Z,735,0,0
johnson-56714,2021-11-03T13:56:52.413Z,31969,0,0
koontz-35406,2021-11-03T13:56:52.413Z,15307,0,0
