CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
dimaio-33810,2021-11-01T12:58:08.450Z,0,0,0
kaufman-35464,2021-11-01T12:58:08.450Z,0,0,0
labelle-35465,2021-11-01T12:58:08.450Z,0,0,0
peterson-34309,2021-11-01T12:58:08.450Z,0,0,0
dimaio-33810,2021-11-02T16:59:07.517Z,0,0,0
kaufman-35464,2021-11-02T16:59:07.517Z,0,0,0
labelle-35465,2021-11-02T16:59:07.517Z,0,0,0
peterson-34309,2021-11-02T16:59:07.517Z,0,0,0
dimaio-33810,2021-11-03T00:02:24.297Z,0,0,0
kaufman-35464,2021-11-03T00:02:24.297Z,0,0,0
labelle-35465,2021-11-03T00:02:24.297Z,0,0,0
peterson-34309,2021-11-03T00:02:24.297Z,0,0,0
dimaio-33810,2021-11-03T01:12:04.733Z,1003,1003,0
kaufman-35464,2021-11-03T01:12:04.733Z,1727,1727,0
labelle-35465,2021-11-03T01:12:04.733Z,1655,1655,0
peterson-34309,2021-11-03T01:12:04.733Z,905,905,0
dimaio-33810,2021-11-03T01:14:06.040Z,4646,1003,0
kaufman-35464,2021-11-03T01:14:06.040Z,5411,1727,0
labelle-35465,2021-11-03T01:14:06.040Z,5298,1655,0
peterson-34309,2021-11-03T01:14:06.040Z,4527,905,0
dimaio-33810,2021-11-03T02:17:51.973Z,7178,1003,0
kaufman-35464,2021-11-03T02:17:51.973Z,6907,1727,0
labelle-35465,2021-11-03T02:17:51.973Z,6715,1655,0
peterson-34309,2021-11-03T02:17:51.973Z,6999,905,0
dimaio-33810,2021-11-03T02:20:54.437Z,9176,3001,0
kaufman-35464,2021-11-03T02:20:54.437Z,11022,5842,0
labelle-35465,2021-11-03T02:20:54.437Z,10742,5682,0
peterson-34309,2021-11-03T02:20:54.437Z,8895,2801,0
dimaio-33810,2021-11-03T02:40:07.263Z,21357,3001,0
kaufman-35464,2021-11-03T02:40:07.263Z,15800,5842,0
labelle-35465,2021-11-03T02:40:07.263Z,15395,5682,0
peterson-34309,2021-11-03T02:40:07.263Z,20910,2801,0
dimaio-33810,2021-11-03T02:48:12.757Z,24236,1003,0
kaufman-35464,2021-11-03T02:48:12.757Z,17201,1727,0
labelle-35465,2021-11-03T02:48:12.757Z,16779,1655,0
peterson-34309,2021-11-03T02:48:12.757Z,23709,905,0
dimaio-33810,2021-11-03T02:58:20.030Z,27321,1003,0
kaufman-35464,2021-11-03T02:58:20.030Z,18359,1727,0
labelle-35465,2021-11-03T02:58:20.030Z,17888,1655,0
peterson-34309,2021-11-03T02:58:20.030Z,26702,905,0
dimaio-33810,2021-11-03T03:05:24.707Z,28159,1003,0
kaufman-35464,2021-11-03T03:05:24.707Z,18960,1727,0
labelle-35465,2021-11-03T03:05:24.707Z,18491,1655,0
peterson-34309,2021-11-03T03:05:24.707Z,27511,905,0
dimaio-33810,2021-11-03T04:32:24.930Z,34451,1003,0
kaufman-35464,2021-11-03T04:32:24.930Z,21595,1727,0
labelle-35465,2021-11-03T04:32:24.930Z,20974,1655,0
peterson-34309,2021-11-03T04:32:24.930Z,33597,905,0
dimaio-33810,2021-11-03T04:33:25.623Z,40248,1003,0
kaufman-35464,2021-11-03T04:33:25.623Z,23392,1727,0
labelle-35465,2021-11-03T04:33:25.623Z,22777,1655,0
peterson-34309,2021-11-03T04:33:25.623Z,39214,905,0
dimaio-33810,2021-11-03T05:08:45.207Z,40684,1003,0
kaufman-35464,2021-11-03T05:08:45.207Z,23569,1727,0
labelle-35465,2021-11-03T05:08:45.207Z,22945,1655,0
peterson-34309,2021-11-03T05:08:45.207Z,39616,905,0
dimaio-33810,2021-11-03T06:21:20.113Z,41680,3001,0
kaufman-35464,2021-11-03T06:21:20.113Z,24551,5842,0
labelle-35465,2021-11-03T06:21:20.113Z,23905,5682,0
peterson-34309,2021-11-03T06:21:20.113Z,40608,2801,0
dimaio-33810,2021-11-03T13:56:48.550Z,41680,3001,0
kaufman-35464,2021-11-03T13:56:48.550Z,24551,5842,0
labelle-35465,2021-11-03T13:56:48.550Z,23905,5682,0
peterson-34309,2021-11-03T13:56:48.550Z,40608,2801,0
