CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
beach-34302,2021-11-01T12:58:08.450Z,0,0,0
foley-35384,2021-11-01T12:58:08.450Z,0,0,0
beach-34302,2021-11-02T16:59:07.517Z,0,0,0
foley-35384,2021-11-02T16:59:07.517Z,0,0,0
beach-34302,2021-11-03T00:02:24.297Z,0,0,0
foley-35384,2021-11-03T00:02:24.297Z,0,0,0
beach-34302,2021-11-03T00:35:42.063Z,14893,14893,0
foley-35384,2021-11-03T00:35:42.063Z,4623,4623,0
beach-34302,2021-11-03T01:28:15.070Z,17159,14893,0
foley-35384,2021-11-03T01:28:15.070Z,5860,4623,0
beach-34302,2021-11-03T01:44:24.863Z,20609,14893,0
foley-35384,2021-11-03T01:44:24.863Z,9588,4623,0
beach-34302,2021-11-03T01:55:35.083Z,25632,14893,0
foley-35384,2021-11-03T01:55:35.083Z,13802,4623,0
beach-34302,2021-11-03T02:13:49Z,27162,14893,0
foley-35384,2021-11-03T02:13:49Z,15333,4623,0
beach-34302,2021-11-03T02:37:05.020Z,28557,14893,0
foley-35384,2021-11-03T02:37:05.020Z,16729,4623,0
beach-34302,2021-11-03T03:03:23.250Z,30617,14893,0
foley-35384,2021-11-03T03:03:23.250Z,18910,4623,0
beach-34302,2021-11-03T04:26:19.217Z,32031,14893,0
foley-35384,2021-11-03T04:26:19.217Z,20641,4623,0
beach-34302,2021-11-03T05:03:41.397Z,40010,14893,0
foley-35384,2021-11-03T05:03:41.397Z,23057,4623,0
beach-34302,2021-11-03T05:04:42.560Z,40010,14893,0
foley-35384,2021-11-03T05:04:42.560Z,23057,4623,0
beach-34302,2021-11-03T07:11:38.583Z,40714,14893,0
foley-35384,2021-11-03T07:11:38.583Z,23253,4623,0
beach-34302,2021-11-03T13:56:55.847Z,40714,14893,0
foley-35384,2021-11-03T13:56:55.847Z,23253,4623,0
