CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
anderson-35160,2021-11-01T12:58:08.450Z,0,0,0
childress-33848,2021-11-01T12:58:08.450Z,0,0,0
devita-35225,2021-11-01T12:58:08.450Z,0,0,0
giblin-33850,2021-11-01T12:58:08.450Z,0,0,0
timberlake-35203,2021-11-01T12:58:08.450Z,0,0,0
anderson-35160,2021-11-02T16:59:07.517Z,0,0,0
childress-33848,2021-11-02T16:59:07.517Z,0,0,0
devita-35225,2021-11-02T16:59:07.517Z,0,0,0
giblin-33850,2021-11-02T16:59:07.517Z,0,0,0
timberlake-35203,2021-11-02T16:59:07.517Z,0,0,0
anderson-35160,2021-11-03T00:02:24.297Z,0,0,0
childress-33848,2021-11-03T00:02:24.297Z,0,0,0
devita-35225,2021-11-03T00:02:24.297Z,0,0,0
giblin-33850,2021-11-03T00:02:24.297Z,0,0,0
timberlake-35203,2021-11-03T00:02:24.297Z,0,0,0
anderson-35160,2021-11-03T00:26:36.137Z,183,183,0
childress-33848,2021-11-03T00:26:36.137Z,18,18,0
devita-35225,2021-11-03T00:26:36.137Z,187,187,0
giblin-33850,2021-11-03T00:26:36.137Z,2210,2210,0
timberlake-35203,2021-11-03T00:26:36.137Z,2218,2218,0
anderson-35160,2021-11-03T01:07:01.243Z,1317,183,0
childress-33848,2021-11-03T01:07:01.243Z,53,18,0
devita-35225,2021-11-03T01:07:01.243Z,1413,187,0
giblin-33850,2021-11-03T01:07:01.243Z,5287,2210,0
timberlake-35203,2021-11-03T01:07:01.243Z,5201,2218,0
anderson-35160,2021-11-03T01:19:09.283Z,1513,379,0
childress-33848,2021-11-03T01:19:09.283Z,75,40,0
devita-35225,2021-11-03T01:19:09.283Z,1614,388,0
giblin-33850,2021-11-03T01:19:09.283Z,8985,5908,0
timberlake-35203,2021-11-03T01:19:09.283Z,8884,5901,0
anderson-35160,2021-11-03T02:51:14.770Z,1513,379,0
childress-33848,2021-11-03T02:51:14.770Z,75,40,0
devita-35225,2021-11-03T02:51:14.770Z,1614,388,0
giblin-33850,2021-11-03T02:51:14.770Z,8985,5908,0
timberlake-35203,2021-11-03T02:51:14.770Z,8886,5901,0
anderson-35160,2021-11-03T02:55:17.713Z,1513,1513,0
childress-33848,2021-11-03T02:55:17.713Z,75,75,0
devita-35225,2021-11-03T02:55:17.713Z,1614,1614,0
giblin-33850,2021-11-03T02:55:17.713Z,8987,8987,0
timberlake-35203,2021-11-03T02:55:17.713Z,8886,8886,0
anderson-35160,2021-11-03T03:35:46.100Z,3134,1513,0
childress-33848,2021-11-03T03:35:46.100Z,236,75,0
devita-35225,2021-11-03T03:35:46.100Z,3237,1614,0
giblin-33850,2021-11-03T03:35:46.100Z,26331,8987,0
timberlake-35203,2021-11-03T03:35:46.100Z,26167,8886,0
anderson-35160,2021-11-03T03:46:54.553Z,9091,379,0
childress-33848,2021-11-03T03:46:54.553Z,349,40,0
devita-35225,2021-11-03T03:46:54.553Z,9368,388,0
giblin-33850,2021-11-03T03:46:54.553Z,32061,5908,0
timberlake-35203,2021-11-03T03:46:54.553Z,31730,5901,0
anderson-35160,2021-11-03T04:32:24.930Z,9091,379,0
childress-33848,2021-11-03T04:32:24.930Z,349,40,0
devita-35225,2021-11-03T04:32:24.930Z,9368,388,0
giblin-33850,2021-11-03T04:32:24.930Z,32061,5908,0
timberlake-35203,2021-11-03T04:32:24.930Z,31730,5901,0
anderson-35160,2021-11-03T04:33:36.51Z,9091,379,0
childress-33848,2021-11-03T04:33:36.51Z,349,40,0
devita-35225,2021-11-03T04:33:36.51Z,9368,388,0
giblin-33850,2021-11-03T04:33:36.51Z,32061,5908,0
timberlake-35203,2021-11-03T04:33:36.51Z,31730,5901,0
anderson-35160,2021-11-03T04:34:27.170Z,9091,379,0
childress-33848,2021-11-03T04:34:27.170Z,349,40,0
devita-35225,2021-11-03T04:34:27.170Z,9368,388,0
giblin-33850,2021-11-03T04:34:27.170Z,32061,5908,0
timberlake-35203,2021-11-03T04:34:27.170Z,31730,5901,0
anderson-35160,2021-11-03T13:56:55.367Z,9091,379,0
childress-33848,2021-11-03T13:56:55.367Z,349,40,0
devita-35225,2021-11-03T13:56:55.367Z,9368,388,0
giblin-33850,2021-11-03T13:56:55.367Z,32061,5908,0
timberlake-35203,2021-11-03T13:56:55.367Z,31730,5901,0
