CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
dobbins-35477,2021-11-01T12:58:08.450Z,0,0,0
filosa-35478,2021-11-01T12:58:08.450Z,0,0,0
kean-56661,2021-11-01T12:58:08.450Z,0,0,0
thomson-35159,2021-11-01T12:58:08.450Z,0,0,0
dobbins-35477,2021-11-02T16:59:07.517Z,0,0,0
filosa-35478,2021-11-02T16:59:07.517Z,0,0,0
kean-56661,2021-11-02T16:59:07.517Z,0,0,0
thomson-35159,2021-11-02T16:59:07.517Z,0,0,0
dobbins-35477,2021-11-03T00:02:24.297Z,0,0,0
filosa-35478,2021-11-03T00:02:24.297Z,0,0,0
kean-56661,2021-11-03T00:02:24.297Z,0,0,0
thomson-35159,2021-11-03T00:02:24.297Z,0,0,0
dobbins-35477,2021-11-03T00:49:50.223Z,1572,1572,0
filosa-35478,2021-11-03T00:49:50.223Z,1574,1574,0
kean-56661,2021-11-03T00:49:50.223Z,1839,1839,0
thomson-35159,2021-11-03T00:49:50.223Z,1792,1792,0
dobbins-35477,2021-11-03T00:59:56.573Z,5365,1572,0
filosa-35478,2021-11-03T00:59:56.573Z,5280,1574,0
kean-56661,2021-11-03T00:59:56.573Z,6884,1839,0
thomson-35159,2021-11-03T00:59:56.573Z,6616,1792,0
dobbins-35477,2021-11-03T01:24:12.470Z,8689,1572,0
filosa-35478,2021-11-03T01:24:12.470Z,8441,1574,0
kean-56661,2021-11-03T01:24:12.470Z,15571,1839,0
thomson-35159,2021-11-03T01:24:12.470Z,14884,1792,0
dobbins-35477,2021-11-03T01:49:31.067Z,11040,1572,0
filosa-35478,2021-11-03T01:49:31.067Z,10681,1574,0
kean-56661,2021-11-03T01:49:31.067Z,21981,1839,0
thomson-35159,2021-11-03T01:49:31.067Z,21034,1792,0
dobbins-35477,2021-11-03T01:59:38.023Z,11754,1572,0
filosa-35478,2021-11-03T01:59:38.023Z,11372,1574,0
kean-56661,2021-11-03T01:59:38.023Z,23746,1839,0
thomson-35159,2021-11-03T01:59:38.023Z,22742,1792,0
dobbins-35477,2021-11-03T02:11:47.733Z,12527,1572,0
filosa-35478,2021-11-03T02:11:47.733Z,12144,1574,0
kean-56661,2021-11-03T02:11:47.733Z,26040,1839,0
thomson-35159,2021-11-03T02:11:47.733Z,24963,1792,0
dobbins-35477,2021-11-03T02:34:02.993Z,13189,1572,0
filosa-35478,2021-11-03T02:34:02.993Z,12800,1574,0
kean-56661,2021-11-03T02:34:02.993Z,27957,1839,0
thomson-35159,2021-11-03T02:34:02.993Z,26829,1792,0
dobbins-35477,2021-11-03T02:51:14.770Z,15054,0,0
filosa-35478,2021-11-03T02:51:14.770Z,14647,0,0
kean-56661,2021-11-03T02:51:14.770Z,33999,0,0
thomson-35159,2021-11-03T02:51:14.770Z,32657,0,0
dobbins-35477,2021-11-03T03:21:34.270Z,16617,1572,0
filosa-35478,2021-11-03T03:21:34.270Z,16273,1574,0
kean-56661,2021-11-03T03:21:34.270Z,47012,1839,0
thomson-35159,2021-11-03T03:21:34.270Z,45439,1792,0
dobbins-35477,2021-11-03T03:33:44.467Z,17314,1572,0
filosa-35478,2021-11-03T03:33:44.467Z,16942,1574,0
kean-56661,2021-11-03T03:33:44.467Z,49287,1839,0
thomson-35159,2021-11-03T03:33:44.467Z,47648,1792,0
dobbins-35477,2021-11-03T04:16:53.52Z,17314,1572,0
filosa-35478,2021-11-03T04:16:53.52Z,16942,1574,0
kean-56661,2021-11-03T04:16:53.52Z,49287,1839,0
thomson-35159,2021-11-03T04:16:53.52Z,47648,1792,0
dobbins-35477,2021-11-03T04:17:14.143Z,17314,1572,0
filosa-35478,2021-11-03T04:17:14.143Z,16942,1574,0
kean-56661,2021-11-03T04:17:14.143Z,49287,1839,0
thomson-35159,2021-11-03T04:17:14.143Z,47648,1792,0
dobbins-35477,2021-11-03T04:39:29.800Z,17345,1572,0
filosa-35478,2021-11-03T04:39:29.800Z,16973,1574,0
kean-56661,2021-11-03T04:39:29.800Z,49492,1839,0
thomson-35159,2021-11-03T04:39:29.800Z,47849,1792,0
dobbins-35477,2021-11-03T13:56:54.36Z,17345,1572,0
filosa-35478,2021-11-03T13:56:54.36Z,16973,1574,0
kean-56661,2021-11-03T13:56:54.36Z,49492,1839,0
thomson-35159,2021-11-03T13:56:54.36Z,47849,1792,0
