CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
connors-31443,2021-11-01T12:58:08.450Z,0,0,0
discenza-35511,2021-11-01T12:58:08.450Z,0,0,0
wright-35386,2021-11-01T12:58:08.450Z,0,0,0
connors-31443,2021-11-02T16:59:07.517Z,0,0,0
discenza-35511,2021-11-02T16:59:07.517Z,0,0,0
wright-35386,2021-11-02T16:59:07.517Z,0,0,0
connors-31443,2021-11-03T00:02:24.297Z,0,0,0
discenza-35511,2021-11-03T00:02:24.297Z,0,0,0
wright-35386,2021-11-03T00:02:24.297Z,0,0,0
connors-31443,2021-11-03T00:48:49.563Z,4629,4629,0
discenza-35511,2021-11-03T00:48:49.563Z,81,81,0
wright-35386,2021-11-03T00:48:49.563Z,5595,5595,0
connors-31443,2021-11-03T02:22:55.797Z,6251,4629,0
discenza-35511,2021-11-03T02:22:55.797Z,88,81,0
wright-35386,2021-11-03T02:22:55.797Z,6064,5595,0
connors-31443,2021-11-03T02:51:14.770Z,48245,0,0
discenza-35511,2021-11-03T02:51:14.770Z,498,0,0
wright-35386,2021-11-03T02:51:14.770Z,18322,0,0
connors-31443,2021-11-03T03:21:34.270Z,49656,4629,0
discenza-35511,2021-11-03T03:21:34.270Z,547,81,0
wright-35386,2021-11-03T03:21:34.270Z,19629,5595,0
connors-31443,2021-11-03T03:26:37.840Z,54960,4629,0
discenza-35511,2021-11-03T03:26:37.840Z,611,81,0
wright-35386,2021-11-03T03:26:37.840Z,22269,5595,0
connors-31443,2021-11-03T03:28:39.863Z,54960,4629,0
discenza-35511,2021-11-03T03:28:39.863Z,611,81,0
wright-35386,2021-11-03T03:28:39.863Z,22269,5595,0
connors-31443,2021-11-03T04:27:20.417Z,55564,4629,0
discenza-35511,2021-11-03T04:27:20.417Z,611,81,0
wright-35386,2021-11-03T04:27:20.417Z,22400,5595,0
connors-31443,2021-11-03T04:29:22.223Z,58810,4629,0
discenza-35511,2021-11-03T04:29:22.223Z,636,81,0
wright-35386,2021-11-03T04:29:22.223Z,23219,5595,0
connors-31443,2021-11-03T04:36:28.580Z,60261,4629,0
discenza-35511,2021-11-03T04:36:28.580Z,658,81,0
wright-35386,2021-11-03T04:36:28.580Z,25219,5595,0
connors-31443,2021-11-03T07:13:39.967Z,60674,4629,0
discenza-35511,2021-11-03T07:13:39.967Z,662,81,0
wright-35386,2021-11-03T07:13:39.967Z,25599,5595,0
connors-31443,2021-11-03T13:56:51.757Z,60674,4629,0
discenza-35511,2021-11-03T13:56:51.757Z,662,81,0
wright-35386,2021-11-03T13:56:51.757Z,25599,5595,0
