CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
benson-33787,2021-11-01T12:58:08.450Z,0,0,0
bollentin-65370,2021-11-01T12:58:08.450Z,0,0,0
deangelo-34061,2021-11-01T12:58:08.450Z,0,0,0
pachuta-69484,2021-11-01T12:58:08.450Z,0,0,0
shah-35269,2021-11-01T12:58:08.450Z,0,0,0
benson-33787,2021-11-02T16:59:07.517Z,0,0,0
bollentin-65370,2021-11-02T16:59:07.517Z,0,0,0
deangelo-34061,2021-11-02T16:59:07.517Z,0,0,0
pachuta-69484,2021-11-02T16:59:07.517Z,0,0,0
shah-35269,2021-11-02T16:59:07.517Z,0,0,0
benson-33787,2021-11-03T00:02:24.297Z,0,0,0
bollentin-65370,2021-11-03T00:02:24.297Z,0,0,0
deangelo-34061,2021-11-03T00:02:24.297Z,0,0,0
pachuta-69484,2021-11-03T00:02:24.297Z,0,0,0
shah-35269,2021-11-03T00:02:24.297Z,0,0,0
benson-33787,2021-11-03T00:40:44.990Z,1601,1601,0
bollentin-65370,2021-11-03T00:40:44.990Z,52,52,0
deangelo-34061,2021-11-03T00:40:44.990Z,1608,1608,0
pachuta-69484,2021-11-03T00:40:44.990Z,1053,1053,0
shah-35269,2021-11-03T00:40:44.990Z,1023,1023,0
benson-33787,2021-11-03T01:13:05.387Z,10365,10365,0
bollentin-65370,2021-11-03T01:13:05.387Z,396,396,0
deangelo-34061,2021-11-03T01:13:05.387Z,10535,10535,0
pachuta-69484,2021-11-03T01:13:05.387Z,5042,5042,0
shah-35269,2021-11-03T01:13:05.387Z,4885,4885,0
benson-33787,2021-11-03T01:41:22.987Z,17205,10365,0
bollentin-65370,2021-11-03T01:41:22.987Z,641,396,0
deangelo-34061,2021-11-03T01:41:22.987Z,17511,10535,0
pachuta-69484,2021-11-03T01:41:22.987Z,12389,5042,0
shah-35269,2021-11-03T01:41:22.987Z,11970,4885,0
benson-33787,2021-11-03T01:49:31.067Z,19161,10365,0
bollentin-65370,2021-11-03T01:49:31.067Z,725,396,0
deangelo-34061,2021-11-03T01:49:31.067Z,19469,10535,0
pachuta-69484,2021-11-03T01:49:31.067Z,14869,5042,0
shah-35269,2021-11-03T01:49:31.067Z,14417,4885,0
benson-33787,2021-11-03T02:02:40.680Z,20294,10365,0
bollentin-65370,2021-11-03T02:02:40.680Z,765,396,0
deangelo-34061,2021-11-03T02:02:40.680Z,20643,10535,0
pachuta-69484,2021-11-03T02:02:40.680Z,16229,5042,0
shah-35269,2021-11-03T02:02:40.680Z,15717,4885,0
benson-33787,2021-11-03T02:31:01.117Z,21749,1601,0
bollentin-65370,2021-11-03T02:31:01.117Z,855,52,0
deangelo-34061,2021-11-03T02:31:01.117Z,22127,1608,0
pachuta-69484,2021-11-03T02:31:01.117Z,18509,1053,0
shah-35269,2021-11-03T02:31:01.117Z,17911,1023,0
benson-33787,2021-11-03T02:36:04.367Z,24783,1601,0
bollentin-65370,2021-11-03T02:36:04.367Z,999,52,0
deangelo-34061,2021-11-03T02:36:04.367Z,25241,1608,0
pachuta-69484,2021-11-03T02:36:04.367Z,21812,1053,0
shah-35269,2021-11-03T02:36:04.367Z,21156,1023,0
benson-33787,2021-11-03T02:56:18.350Z,25872,10365,0
bollentin-65370,2021-11-03T02:56:18.350Z,1093,396,0
deangelo-34061,2021-11-03T02:56:18.350Z,26339,10535,0
pachuta-69484,2021-11-03T02:56:18.350Z,23969,5042,0
shah-35269,2021-11-03T02:56:18.350Z,23259,4885,0
benson-33787,2021-11-03T03:19:32.960Z,26387,10365,0
bollentin-65370,2021-11-03T03:19:32.960Z,1116,396,0
deangelo-34061,2021-11-03T03:19:32.960Z,26849,10535,0
pachuta-69484,2021-11-03T03:19:32.960Z,24327,5042,0
shah-35269,2021-11-03T03:19:32.960Z,23621,4885,0
benson-33787,2021-11-03T03:28:39.863Z,27165,1601,0
bollentin-65370,2021-11-03T03:28:39.863Z,1183,52,0
deangelo-34061,2021-11-03T03:28:39.863Z,27628,1608,0
pachuta-69484,2021-11-03T03:28:39.863Z,25845,1053,0
shah-35269,2021-11-03T03:28:39.863Z,25115,1023,0
benson-33787,2021-11-03T03:53:59.017Z,28546,1601,0
bollentin-65370,2021-11-03T03:53:59.017Z,1221,52,0
deangelo-34061,2021-11-03T03:53:59.017Z,29058,1608,0
pachuta-69484,2021-11-03T03:53:59.017Z,27201,1053,0
shah-35269,2021-11-03T03:53:59.017Z,26446,1023,0
benson-33787,2021-11-03T13:56:48.550Z,28546,1601,0
bollentin-65370,2021-11-03T13:56:48.550Z,1221,52,0
deangelo-34061,2021-11-03T13:56:48.550Z,29058,1608,0
pachuta-69484,2021-11-03T13:56:48.550Z,27201,1053,0
shah-35269,2021-11-03T13:56:48.550Z,26446,1023,0
