CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
gill-56754,2021-11-01T12:58:08.450Z,0,0,0
pollack-35404,2021-11-01T12:58:08.450Z,0,0,0
gill-56754,2021-11-02T16:59:07.517Z,0,0,0
pollack-35404,2021-11-02T16:59:07.517Z,0,0,0
gill-56754,2021-11-03T00:02:24.297Z,0,0,0
pollack-35404,2021-11-03T00:02:24.297Z,0,0,0
gill-56754,2021-11-03T00:20:32.177Z,2255,2255,0
pollack-35404,2021-11-03T00:20:32.177Z,183,183,0
gill-56754,2021-11-03T00:47:48.923Z,2255,0,0
pollack-35404,2021-11-03T00:47:48.923Z,183,0,0
gill-56754,2021-11-03T01:01:57.853Z,5333,0,0
pollack-35404,2021-11-03T01:01:57.853Z,1376,0,0
gill-56754,2021-11-03T01:13:05.387Z,9084,6006,0
pollack-35404,2021-11-03T01:13:05.387Z,1577,384,0
gill-56754,2021-11-03T02:44:09.790Z,9086,6006,0
pollack-35404,2021-11-03T02:44:09.790Z,1577,384,0
gill-56754,2021-11-03T02:58:20.030Z,9086,9086,0
pollack-35404,2021-11-03T02:58:20.030Z,1577,1577,0
gill-56754,2021-11-03T03:29:40.980Z,26800,9086,0
pollack-35404,2021-11-03T03:29:40.980Z,3184,1577,0
gill-56754,2021-11-03T03:31:43.173Z,26800,9086,0
pollack-35404,2021-11-03T03:31:43.173Z,3184,1577,0
gill-56754,2021-11-03T03:46:54.553Z,32502,6006,0
pollack-35404,2021-11-03T03:46:54.553Z,9304,384,0
gill-56754,2021-11-03T04:28:21.083Z,32502,6006,0
pollack-35404,2021-11-03T04:28:21.083Z,9304,384,0
gill-56754,2021-11-03T13:56:52.257Z,32502,6006,0
pollack-35404,2021-11-03T13:56:52.257Z,9304,384,0
