CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
addiego-34047,2021-11-01T12:58:08.450Z,0,0,0
stanfield-35254,2021-11-01T12:58:08.450Z,0,0,0
addiego-34047,2021-11-02T16:59:07.517Z,0,0,0
stanfield-35254,2021-11-02T16:59:07.517Z,0,0,0
addiego-34047,2021-11-03T00:02:24.297Z,0,0,0
stanfield-35254,2021-11-03T00:02:24.297Z,0,0,0
addiego-34047,2021-11-03T00:35:42.063Z,1803,1803,0
stanfield-35254,2021-11-03T00:35:42.063Z,896,896,0
addiego-34047,2021-11-03T01:29:15.697Z,2154,1803,0
stanfield-35254,2021-11-03T01:29:15.697Z,1829,896,0
addiego-34047,2021-11-03T01:44:24.863Z,2849,1803,0
stanfield-35254,2021-11-03T01:44:24.863Z,2895,896,0
addiego-34047,2021-11-03T01:56:35.713Z,3232,1803,0
stanfield-35254,2021-11-03T01:56:35.713Z,3771,896,0
addiego-34047,2021-11-03T02:21:55.087Z,11780,1803,0
stanfield-35254,2021-11-03T02:21:55.087Z,14360,896,0
addiego-34047,2021-11-03T02:27:59.107Z,12705,1803,0
stanfield-35254,2021-11-03T02:27:59.107Z,16735,896,0
addiego-34047,2021-11-03T02:37:05.020Z,13065,1803,0
stanfield-35254,2021-11-03T02:37:05.020Z,17078,896,0
addiego-34047,2021-11-03T03:03:23.250Z,13065,1803,0
stanfield-35254,2021-11-03T03:03:23.250Z,17078,896,0
addiego-34047,2021-11-03T04:27:20.417Z,22189,1803,0
stanfield-35254,2021-11-03T04:27:20.417Z,31510,896,0
addiego-34047,2021-11-03T04:34:27.170Z,22838,1803,0
stanfield-35254,2021-11-03T04:34:27.170Z,32171,896,0
addiego-34047,2021-11-03T05:04:42.560Z,23057,1803,0
stanfield-35254,2021-11-03T05:04:42.560Z,32316,896,0
addiego-34047,2021-11-03T06:17:18.330Z,34617,1803,0
stanfield-35254,2021-11-03T06:17:18.330Z,37629,896,0
addiego-34047,2021-11-03T13:56:48.550Z,34617,1803,0
stanfield-35254,2021-11-03T13:56:48.550Z,37629,896,0
