CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
capizola-35409,2021-11-01T12:58:08.450Z,0,0,0
gallo-35514,2021-11-01T12:58:08.450Z,0,0,0
hankerson-35525,2021-11-01T12:58:08.450Z,0,0,0
mcclellan-35241,2021-11-01T12:58:08.450Z,0,0,0
selwood-35515,2021-11-01T12:58:08.450Z,0,0,0
simonsen-35240,2021-11-01T12:58:08.450Z,0,0,0
capizola-35409,2021-11-02T16:59:07.517Z,0,0,0
gallo-35514,2021-11-02T16:59:07.517Z,0,0,0
hankerson-35525,2021-11-02T16:59:07.517Z,0,0,0
mcclellan-35241,2021-11-02T16:59:07.517Z,0,0,0
selwood-35515,2021-11-02T16:59:07.517Z,0,0,0
simonsen-35240,2021-11-02T16:59:07.517Z,0,0,0
capizola-35409,2021-11-03T00:02:24.297Z,0,0,0
gallo-35514,2021-11-03T00:02:24.297Z,0,0,0
hankerson-35525,2021-11-03T00:02:24.297Z,0,0,0
mcclellan-35241,2021-11-03T00:02:24.297Z,0,0,0
selwood-35515,2021-11-03T00:02:24.297Z,0,0,0
simonsen-35240,2021-11-03T00:02:24.297Z,0,0,0
capizola-35409,2021-11-03T01:19:09.283Z,4884,4884,0
gallo-35514,2021-11-03T01:19:09.283Z,78,78,0
hankerson-35525,2021-11-03T01:19:09.283Z,4847,4847,0
mcclellan-35241,2021-11-03T01:19:09.283Z,4890,4890,0
selwood-35515,2021-11-03T01:19:09.283Z,51,51,0
simonsen-35240,2021-11-03T01:19:09.283Z,5002,5002,0
capizola-35409,2021-11-03T02:03:41.690Z,5250,4884,0
gallo-35514,2021-11-03T02:03:41.690Z,108,78,0
hankerson-35525,2021-11-03T02:03:41.690Z,5209,4847,0
mcclellan-35241,2021-11-03T02:03:41.690Z,6062,4890,0
selwood-35515,2021-11-03T02:03:41.690Z,75,51,0
simonsen-35240,2021-11-03T02:03:41.690Z,6190,5002,0
capizola-35409,2021-11-03T02:08:45.787Z,6281,5915,0
gallo-35514,2021-11-03T02:08:45.787Z,132,102,0
hankerson-35525,2021-11-03T02:08:45.787Z,6198,5836,0
mcclellan-35241,2021-11-03T02:08:45.787Z,7461,6289,0
selwood-35515,2021-11-03T02:08:45.787Z,91,67,0
simonsen-35240,2021-11-03T02:08:45.787Z,7577,6389,0
capizola-35409,2021-11-03T02:30:00.477Z,12657,1031,0
gallo-35514,2021-11-03T02:30:00.477Z,311,24,0
hankerson-35525,2021-11-03T02:30:00.477Z,12420,989,0
mcclellan-35241,2021-11-03T02:30:00.477Z,25803,1399,0
selwood-35515,2021-11-03T02:30:00.477Z,206,16,0
simonsen-35240,2021-11-03T02:30:00.477Z,26176,1387,0
capizola-35409,2021-11-03T03:20:33.630Z,16166,0,0
gallo-35514,2021-11-03T03:20:33.630Z,425,0,0
hankerson-35525,2021-11-03T03:20:33.630Z,15701,0,0
mcclellan-35241,2021-11-03T03:20:33.630Z,31939,0,0
selwood-35515,2021-11-03T03:20:33.630Z,283,0,0
simonsen-35240,2021-11-03T03:20:33.630Z,32294,0,0
capizola-35409,2021-11-03T03:51:57.730Z,17272,0,0
gallo-35514,2021-11-03T03:51:57.730Z,464,0,0
hankerson-35525,2021-11-03T03:51:57.730Z,16725,0,0
mcclellan-35241,2021-11-03T03:51:57.730Z,33911,0,0
selwood-35515,2021-11-03T03:51:57.730Z,302,0,0
simonsen-35240,2021-11-03T03:51:57.730Z,34265,0,0
capizola-35409,2021-11-03T04:39:29.800Z,17547,0,0
gallo-35514,2021-11-03T04:39:29.800Z,470,0,0
hankerson-35525,2021-11-03T04:39:29.800Z,16993,0,0
mcclellan-35241,2021-11-03T04:39:29.800Z,34146,0,0
selwood-35515,2021-11-03T04:39:29.800Z,306,0,0
simonsen-35240,2021-11-03T04:39:29.800Z,34508,0,0
capizola-35409,2021-11-03T05:47:04.547Z,22797,1031,0
gallo-35514,2021-11-03T05:47:04.547Z,566,24,0
hankerson-35525,2021-11-03T05:47:04.547Z,22051,989,0
mcclellan-35241,2021-11-03T05:47:04.547Z,38971,1399,0
selwood-35515,2021-11-03T05:47:04.547Z,379,16,0
simonsen-35240,2021-11-03T05:47:04.547Z,39384,1387,0
capizola-35409,2021-11-03T13:56:48.550Z,22797,1031,0
gallo-35514,2021-11-03T13:56:48.550Z,566,24,0
hankerson-35525,2021-11-03T13:56:48.550Z,22051,989,0
mcclellan-35241,2021-11-03T13:56:48.550Z,38971,1399,0
selwood-35515,2021-11-03T13:56:48.550Z,379,16,0
simonsen-35240,2021-11-03T13:56:48.550Z,39384,1387,0
