CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
almeda-35499,2021-11-01T12:58:08.450Z,0,0,0
auth-34608,2021-11-01T12:58:08.450Z,0,0,0
defuccio-35497,2021-11-01T12:58:08.450Z,0,0,0
iannuzzi-35500,2021-11-01T12:58:08.450Z,0,0,0
almeda-35499,2021-11-02T16:59:07.517Z,0,0,0
auth-34608,2021-11-02T16:59:07.517Z,0,0,0
defuccio-35497,2021-11-02T16:59:07.517Z,0,0,0
iannuzzi-35500,2021-11-02T16:59:07.517Z,0,0,0
almeda-35499,2021-11-03T00:02:24.297Z,0,0,0
auth-34608,2021-11-03T00:02:24.297Z,0,0,0
defuccio-35497,2021-11-03T00:02:24.297Z,0,0,0
iannuzzi-35500,2021-11-03T00:02:24.297Z,0,0,0
almeda-35499,2021-11-03T01:09:02.697Z,1380,0,0
auth-34608,2021-11-03T01:09:02.697Z,791,0,0
defuccio-35497,2021-11-03T01:09:02.697Z,793,0,0
iannuzzi-35500,2021-11-03T01:09:02.697Z,1344,0,0
almeda-35499,2021-11-03T01:59:38.023Z,7576,0,0
auth-34608,2021-11-03T01:59:38.023Z,10284,0,0
defuccio-35497,2021-11-03T01:59:38.023Z,10154,0,0
iannuzzi-35500,2021-11-03T01:59:38.023Z,7754,0,0
almeda-35499,2021-11-03T02:53:16.437Z,15702,0,0
auth-34608,2021-11-03T02:53:16.437Z,24286,0,0
defuccio-35497,2021-11-03T02:53:16.437Z,23946,0,0
iannuzzi-35500,2021-11-03T02:53:16.437Z,16347,0,0
almeda-35499,2021-11-03T02:58:20.030Z,15702,1456,0
auth-34608,2021-11-03T02:58:20.030Z,24286,848,0
defuccio-35497,2021-11-03T02:58:20.030Z,23946,846,0
iannuzzi-35500,2021-11-03T02:58:20.030Z,16347,1496,0
almeda-35499,2021-11-03T03:07:26.023Z,16649,1456,0
auth-34608,2021-11-03T03:07:26.023Z,26342,848,0
defuccio-35497,2021-11-03T03:07:26.023Z,25980,846,0
iannuzzi-35500,2021-11-03T03:07:26.023Z,17332,1496,0
almeda-35499,2021-11-03T03:34:45.457Z,21270,1456,0
auth-34608,2021-11-03T03:34:45.457Z,33495,848,0
defuccio-35497,2021-11-03T03:34:45.457Z,33028,846,0
iannuzzi-35500,2021-11-03T03:34:45.457Z,22110,1496,0
almeda-35499,2021-11-03T03:46:54.553Z,21270,0,0
auth-34608,2021-11-03T03:46:54.553Z,33495,0,0
defuccio-35497,2021-11-03T03:46:54.553Z,33028,0,0
iannuzzi-35500,2021-11-03T03:46:54.553Z,22110,0,0
almeda-35499,2021-11-03T04:30:22.883Z,21482,0,0
auth-34608,2021-11-03T04:30:22.883Z,33840,0,0
defuccio-35497,2021-11-03T04:30:22.883Z,33367,0,0
iannuzzi-35500,2021-11-03T04:30:22.883Z,22328,0,0
almeda-35499,2021-11-03T05:45:03.120Z,24492,0,0
auth-34608,2021-11-03T05:45:03.120Z,39468,0,0
defuccio-35497,2021-11-03T05:45:03.120Z,38988,0,0
iannuzzi-35500,2021-11-03T05:45:03.120Z,25413,0,0
almeda-35499,2021-11-03T05:59:11.510Z,31146,0,0
auth-34608,2021-11-03T05:59:11.510Z,42576,0,0
defuccio-35497,2021-11-03T05:59:11.510Z,42055,0,0
iannuzzi-35500,2021-11-03T05:59:11.510Z,32249,0,0
almeda-35499,2021-11-03T13:56:48.550Z,31146,0,0
auth-34608,2021-11-03T13:56:48.550Z,42576,0,0
defuccio-35497,2021-11-03T13:56:48.550Z,42055,0,0
iannuzzi-35500,2021-11-03T13:56:48.550Z,32249,0,0
