CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
pappas-35504,2021-11-01T12:58:08.450Z,0,0,0
zwicker-63476,2021-11-01T12:58:08.450Z,0,0,0
pappas-35504,2021-11-02T16:59:07.517Z,0,0,0
zwicker-63476,2021-11-02T16:59:07.517Z,0,0,0
pappas-35504,2021-11-03T00:02:24.297Z,0,0,0
zwicker-63476,2021-11-03T00:02:24.297Z,0,0,0
pappas-35504,2021-11-03T00:40:44.990Z,214,214,0
zwicker-63476,2021-11-03T00:40:44.990Z,869,869,0
pappas-35504,2021-11-03T01:06:00.563Z,1536,1536,0
zwicker-63476,2021-11-03T01:06:00.563Z,4866,4866,0
pappas-35504,2021-11-03T01:10:03.457Z,4373,1536,0
zwicker-63476,2021-11-03T01:10:03.457Z,8299,4866,0
pappas-35504,2021-11-03T01:44:24.863Z,6165,1536,0
zwicker-63476,2021-11-03T01:44:24.863Z,10146,4866,0
pappas-35504,2021-11-03T01:58:36.987Z,8623,3994,0
zwicker-63476,2021-11-03T01:58:36.987Z,16166,10886,0
pappas-35504,2021-11-03T02:02:40.680Z,8869,3994,0
zwicker-63476,2021-11-03T02:02:40.680Z,16725,10886,0
pappas-35504,2021-11-03T02:20:54.437Z,14545,1536,0
zwicker-63476,2021-11-03T02:20:54.437Z,20099,4866,0
pappas-35504,2021-11-03T02:31:01.117Z,15266,214,0
zwicker-63476,2021-11-03T02:31:01.117Z,21154,869,0
pappas-35504,2021-11-03T02:35:03.670Z,15703,214,0
zwicker-63476,2021-11-03T02:35:03.670Z,22367,869,0
pappas-35504,2021-11-03T02:36:04.367Z,24191,214,0
zwicker-63476,2021-11-03T02:36:04.367Z,26000,869,0
pappas-35504,2021-11-03T02:54:17.073Z,26252,214,0
zwicker-63476,2021-11-03T02:54:17.073Z,28022,869,0
pappas-35504,2021-11-03T03:05:24.707Z,26252,214,0
zwicker-63476,2021-11-03T03:05:24.707Z,28022,869,0
pappas-35504,2021-11-03T03:24:36.120Z,26354,214,0
zwicker-63476,2021-11-03T03:24:36.120Z,28165,869,0
pappas-35504,2021-11-03T03:52:58.350Z,26495,214,0
zwicker-63476,2021-11-03T03:52:58.350Z,28789,869,0
pappas-35504,2021-11-03T04:21:15.880Z,29884,2672,0
zwicker-63476,2021-11-03T04:21:15.880Z,27815,6889,0
pappas-35504,2021-11-03T05:54:09.010Z,31750,2672,0
zwicker-63476,2021-11-03T05:54:09.010Z,29946,6889,0
pappas-35504,2021-11-03T13:56:48.550Z,31750,2672,0
zwicker-63476,2021-11-03T13:56:48.550Z,29946,6889,0
