CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
clarke-35293,2021-11-01T12:58:08.450Z,0,0,0
pennacchio-56692,2021-11-01T12:58:08.450Z,0,0,0
clarke-35293,2021-11-02T16:59:07.517Z,0,0,0
pennacchio-56692,2021-11-02T16:59:07.517Z,0,0,0
clarke-35293,2021-11-03T00:02:24.297Z,0,0,0
pennacchio-56692,2021-11-03T00:02:24.297Z,0,0,0
clarke-35293,2021-11-03T00:18:30.940Z,818,818,0
pennacchio-56692,2021-11-03T00:18:30.940Z,1050,1050,0
clarke-35293,2021-11-03T01:00:57.210Z,1943,818,0
pennacchio-56692,2021-11-03T01:00:57.210Z,2006,1050,0
clarke-35293,2021-11-03T01:10:03.457Z,3607,2482,0
pennacchio-56692,2021-11-03T01:10:03.457Z,2628,1672,0
clarke-35293,2021-11-03T01:45:25.483Z,4308,2482,0
pennacchio-56692,2021-11-03T01:45:25.483Z,3625,1672,0
clarke-35293,2021-11-03T01:59:38.023Z,5219,2482,0
pennacchio-56692,2021-11-03T01:59:38.023Z,5402,1672,0
clarke-35293,2021-11-03T02:01:40.057Z,6541,2482,0
pennacchio-56692,2021-11-03T02:01:40.057Z,6593,1672,0
clarke-35293,2021-11-03T02:41:07.883Z,14166,2482,0
pennacchio-56692,2021-11-03T02:41:07.883Z,23736,1672,0
clarke-35293,2021-11-03T02:43:09.147Z,14167,2482,0
pennacchio-56692,2021-11-03T02:43:09.147Z,23736,1672,0
clarke-35293,2021-11-03T02:58:20.030Z,14167,3608,0
pennacchio-56692,2021-11-03T02:58:20.030Z,23736,2628,0
clarke-35293,2021-11-03T03:05:24.707Z,18386,3608,0
pennacchio-56692,2021-11-03T03:05:24.707Z,29743,2628,0
clarke-35293,2021-11-03T03:26:37.840Z,22483,3608,0
pennacchio-56692,2021-11-03T03:26:37.840Z,36672,2628,0
clarke-35293,2021-11-03T03:38:49.480Z,22483,3608,0
pennacchio-56692,2021-11-03T03:38:49.480Z,36672,2628,0
clarke-35293,2021-11-03T03:46:54.553Z,22483,2482,0
pennacchio-56692,2021-11-03T03:46:54.553Z,36672,1672,0
clarke-35293,2021-11-03T05:40:59.150Z,24103,2482,0
pennacchio-56692,2021-11-03T05:40:59.150Z,41515,1672,0
clarke-35293,2021-11-03T06:53:29.680Z,25425,2482,0
pennacchio-56692,2021-11-03T06:53:29.680Z,42706,1672,0
clarke-35293,2021-11-03T13:56:52.9Z,25425,2482,0
pennacchio-56692,2021-11-03T13:56:52.9Z,42706,1672,0
