CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bucco-35153,2021-11-01T12:58:08.450Z,0,0,0
grayzel-35399,2021-11-01T12:58:08.450Z,0,0,0
bucco-35153,2021-11-02T16:59:07.517Z,0,0,0
grayzel-35399,2021-11-02T16:59:07.517Z,0,0,0
bucco-35153,2021-11-03T00:02:24.297Z,0,0,0
grayzel-35399,2021-11-03T00:02:24.297Z,0,0,0
bucco-35153,2021-11-03T01:22:11.220Z,1985,0,0
grayzel-35399,2021-11-03T01:22:11.220Z,716,0,0
bucco-35153,2021-11-03T01:44:24.863Z,6163,0,0
grayzel-35399,2021-11-03T01:44:24.863Z,2864,0,0
bucco-35153,2021-11-03T01:59:38.023Z,17013,0,0
grayzel-35399,2021-11-03T01:59:38.023Z,9094,0,0
bucco-35153,2021-11-03T02:20:54.437Z,17253,240,0
grayzel-35399,2021-11-03T02:20:54.437Z,9481,387,0
bucco-35153,2021-11-03T02:41:07.883Z,35834,240,0
grayzel-35399,2021-11-03T02:41:07.883Z,19786,387,0
bucco-35153,2021-11-03T02:46:21.47Z,35834,240,0
grayzel-35399,2021-11-03T02:46:21.47Z,19786,387,0
bucco-35153,2021-11-03T02:47:12.087Z,35834,240,0
grayzel-35399,2021-11-03T02:47:12.087Z,19786,387,0
bucco-35153,2021-11-03T02:48:12.757Z,37299,0,0
grayzel-35399,2021-11-03T02:48:12.757Z,20535,0,0
bucco-35153,2021-11-03T04:28:21.083Z,37262,0,0
grayzel-35399,2021-11-03T04:28:21.083Z,20488,0,0
bucco-35153,2021-11-03T05:56:10.403Z,37319,240,0
grayzel-35399,2021-11-03T05:56:10.403Z,20534,387,0
bucco-35153,2021-11-03T06:51:28.767Z,39778,240,0
grayzel-35399,2021-11-03T06:51:28.767Z,22951,387,0
bucco-35153,2021-11-03T13:56:50.94Z,39778,240,0
grayzel-35399,2021-11-03T13:56:50.94Z,22951,387,0
