CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
johnson-35439,2021-11-01T12:58:08.450Z,0,0,0
reyes-35518,2021-11-01T12:58:08.450Z,0,0,0
reynolds-jackson-35199,2021-11-01T12:58:08.450Z,0,0,0
verrelli-35234,2021-11-01T12:58:08.450Z,0,0,0
johnson-35439,2021-11-02T16:59:07.517Z,0,0,0
reyes-35518,2021-11-02T16:59:07.517Z,0,0,0
reynolds-jackson-35199,2021-11-02T16:59:07.517Z,0,0,0
verrelli-35234,2021-11-02T16:59:07.517Z,0,0,0
johnson-35439,2021-11-03T00:02:24.297Z,0,0,0
reyes-35518,2021-11-03T00:02:24.297Z,0,0,0
reynolds-jackson-35199,2021-11-03T00:02:24.297Z,0,0,0
verrelli-35234,2021-11-03T00:02:24.297Z,0,0,0
johnson-35439,2021-11-03T00:40:44.990Z,1018,1018,0
reyes-35518,2021-11-03T00:40:44.990Z,116,116,0
reynolds-jackson-35199,2021-11-03T00:40:44.990Z,2845,2845,0
verrelli-35234,2021-11-03T00:40:44.990Z,2912,2912,0
johnson-35439,2021-11-03T01:12:04.733Z,1456,1018,0
reyes-35518,2021-11-03T01:12:04.733Z,205,116,0
reynolds-jackson-35199,2021-11-03T01:12:04.733Z,3736,2845,0
verrelli-35234,2021-11-03T01:12:04.733Z,3808,2912,0
johnson-35439,2021-11-03T02:03:41.690Z,2459,1018,0
reyes-35518,2021-11-03T02:03:41.690Z,274,116,0
reynolds-jackson-35199,2021-11-03T02:03:41.690Z,5474,2845,0
verrelli-35234,2021-11-03T02:03:41.690Z,5579,2912,0
johnson-35439,2021-11-03T02:36:04.367Z,7376,1018,0
reyes-35518,2021-11-03T02:36:04.367Z,791,116,0
reynolds-jackson-35199,2021-11-03T02:36:04.367Z,13012,2845,0
verrelli-35234,2021-11-03T02:36:04.367Z,13255,2912,0
johnson-35439,2021-11-03T02:38:05.647Z,9056,1018,0
reyes-35518,2021-11-03T02:38:05.647Z,1108,116,0
reynolds-jackson-35199,2021-11-03T02:38:05.647Z,14547,2845,0
verrelli-35234,2021-11-03T02:38:05.647Z,14758,2912,0
johnson-35439,2021-11-03T03:20:33.630Z,11334,1018,0
reyes-35518,2021-11-03T03:20:33.630Z,1333,116,0
reynolds-jackson-35199,2021-11-03T03:20:33.630Z,17683,2845,0
verrelli-35234,2021-11-03T03:20:33.630Z,18010,2912,0
johnson-35439,2021-11-03T03:54:59.687Z,12039,1018,0
reyes-35518,2021-11-03T03:54:59.687Z,1419,116,0
reynolds-jackson-35199,2021-11-03T03:54:59.687Z,20314,2845,0
verrelli-35234,2021-11-03T03:54:59.687Z,20621,2912,0
johnson-35439,2021-11-03T04:29:22.223Z,12231,1018,0
reyes-35518,2021-11-03T04:29:22.223Z,1454,116,0
reynolds-jackson-35199,2021-11-03T04:29:22.223Z,21820,2845,0
verrelli-35234,2021-11-03T04:29:22.223Z,22088,2912,0
johnson-35439,2021-11-03T05:21:49.940Z,12265,1018,0
reyes-35518,2021-11-03T05:21:49.940Z,1460,116,0
reynolds-jackson-35199,2021-11-03T05:21:49.940Z,22180,2845,0
verrelli-35234,2021-11-03T05:21:49.940Z,22430,2912,0
johnson-35439,2021-11-03T13:56:48.550Z,12265,1018,0
reyes-35518,2021-11-03T13:56:48.550Z,1460,116,0
reynolds-jackson-35199,2021-11-03T13:56:48.550Z,22180,2845,0
verrelli-35234,2021-11-03T13:56:48.550Z,22430,2912,0
