CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
arbiol-35435,2021-11-01T12:58:08.450Z,0,0,0
clifton-34379,2021-11-01T12:58:08.450Z,0,0,0
dancer-56700,2021-11-01T12:58:08.450Z,0,0,0
palazzolla-35436,2021-11-01T12:58:08.450Z,0,0,0
arbiol-35435,2021-11-02T16:59:07.517Z,0,0,0
clifton-34379,2021-11-02T16:59:07.517Z,0,0,0
dancer-56700,2021-11-02T16:59:07.517Z,0,0,0
palazzolla-35436,2021-11-02T16:59:07.517Z,0,0,0
arbiol-35435,2021-11-03T00:02:24.297Z,0,0,0
clifton-34379,2021-11-03T00:02:24.297Z,0,0,0
dancer-56700,2021-11-03T00:02:24.297Z,0,0,0
palazzolla-35436,2021-11-03T00:02:24.297Z,0,0,0
arbiol-35435,2021-11-03T00:48:49.563Z,1386,1386,0
clifton-34379,2021-11-03T00:48:49.563Z,935,935,0
dancer-56700,2021-11-03T00:48:49.563Z,998,998,0
palazzolla-35436,2021-11-03T00:48:49.563Z,1414,1414,0
arbiol-35435,2021-11-03T00:57:55.273Z,3879,1386,0
clifton-34379,2021-11-03T00:57:55.273Z,3985,935,0
dancer-56700,2021-11-03T00:57:55.273Z,4132,998,0
palazzolla-35436,2021-11-03T00:57:55.273Z,3948,1414,0
arbiol-35435,2021-11-03T01:09:02.697Z,7164,4671,0
clifton-34379,2021-11-03T01:09:02.697Z,6331,3281,0
dancer-56700,2021-11-03T01:09:02.697Z,6548,3414,0
palazzolla-35436,2021-11-03T01:09:02.697Z,7307,4773,0
arbiol-35435,2021-11-03T01:22:11.220Z,8581,4671,0
clifton-34379,2021-11-03T01:22:11.220Z,9929,3281,0
dancer-56700,2021-11-03T01:22:11.220Z,10179,3414,0
palazzolla-35436,2021-11-03T01:22:11.220Z,8752,4773,0
arbiol-35435,2021-11-03T01:48:30.447Z,10783,4671,0
clifton-34379,2021-11-03T01:48:30.447Z,15841,3281,0
dancer-56700,2021-11-03T01:48:30.447Z,16168,3414,0
palazzolla-35436,2021-11-03T01:48:30.447Z,11010,4773,0
arbiol-35435,2021-11-03T01:57:36.337Z,11354,4671,0
clifton-34379,2021-11-03T01:57:36.337Z,17725,3281,0
dancer-56700,2021-11-03T01:57:36.337Z,18094,3414,0
palazzolla-35436,2021-11-03T01:57:36.337Z,11614,4773,0
arbiol-35435,2021-11-03T02:09:46.417Z,11871,4671,0
clifton-34379,2021-11-03T02:09:46.417Z,19546,3281,0
dancer-56700,2021-11-03T02:09:46.417Z,19936,3414,0
palazzolla-35436,2021-11-03T02:09:46.417Z,12160,4773,0
arbiol-35435,2021-11-03T02:27:59.107Z,12679,4671,0
clifton-34379,2021-11-03T02:27:59.107Z,21647,3281,0
dancer-56700,2021-11-03T02:27:59.107Z,22107,3414,0
palazzolla-35436,2021-11-03T02:27:59.107Z,12986,4773,0
arbiol-35435,2021-11-03T02:31:01.117Z,13545,1386,0
clifton-34379,2021-11-03T02:31:01.117Z,23994,935,0
dancer-56700,2021-11-03T02:31:01.117Z,24476,998,0
palazzolla-35436,2021-11-03T02:31:01.117Z,13914,1414,0
arbiol-35435,2021-11-03T02:32:01.760Z,13937,1386,0
clifton-34379,2021-11-03T02:32:01.760Z,24877,935,0
dancer-56700,2021-11-03T02:32:01.760Z,25377,998,0
palazzolla-35436,2021-11-03T02:32:01.760Z,14318,1414,0
arbiol-35435,2021-11-03T02:51:14.770Z,17815,0,0
clifton-34379,2021-11-03T02:51:14.770Z,38572,0,0
dancer-56700,2021-11-03T02:51:14.770Z,39628,0,0
palazzolla-35436,2021-11-03T02:51:14.770Z,18319,0,0
arbiol-35435,2021-11-03T02:56:18.350Z,18881,3285,0
clifton-34379,2021-11-03T02:56:18.350Z,40878,2346,0
dancer-56700,2021-11-03T02:56:18.350Z,41950,2416,0
palazzolla-35436,2021-11-03T02:56:18.350Z,19408,3359,0
arbiol-35435,2021-11-03T03:21:34.270Z,19054,4671,0
clifton-34379,2021-11-03T03:21:34.270Z,41065,3281,0
dancer-56700,2021-11-03T03:21:34.270Z,42154,3414,0
palazzolla-35436,2021-11-03T03:21:34.270Z,19581,4773,0
arbiol-35435,2021-11-03T03:27:38.487Z,19753,1386,0
clifton-34379,2021-11-03T03:27:38.487Z,42815,935,0
dancer-56700,2021-11-03T03:27:38.487Z,43914,998,0
palazzolla-35436,2021-11-03T03:27:38.487Z,20295,1414,0
arbiol-35435,2021-11-03T03:31:43.173Z,19782,1386,0
clifton-34379,2021-11-03T03:31:43.173Z,42887,935,0
dancer-56700,2021-11-03T03:31:43.173Z,43985,998,0
palazzolla-35436,2021-11-03T03:31:43.173Z,20324,1414,0
arbiol-35435,2021-11-03T04:15:11.053Z,19782,1386,0
clifton-34379,2021-11-03T04:15:11.053Z,42887,935,0
dancer-56700,2021-11-03T04:15:11.053Z,43985,998,0
palazzolla-35436,2021-11-03T04:15:11.053Z,20324,1414,0
arbiol-35435,2021-11-03T07:18:42.850Z,20413,1386,0
clifton-34379,2021-11-03T07:18:42.850Z,43380,935,0
dancer-56700,2021-11-03T07:18:42.850Z,44516,998,0
palazzolla-35436,2021-11-03T07:18:42.850Z,20972,1414,0
arbiol-35435,2021-11-03T13:56:53.713Z,20413,1386,0
clifton-34379,2021-11-03T13:56:53.713Z,43380,935,0
dancer-56700,2021-11-03T13:56:53.713Z,44516,998,0
palazzolla-35436,2021-11-03T13:56:53.713Z,20972,1414,0
