CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
garcia-balicki-35382,2021-11-01T12:58:08.450Z,0,0,0
testa-35239,2021-11-01T12:58:08.450Z,0,0,0
garcia-balicki-35382,2021-11-02T16:59:07.517Z,0,0,0
testa-35239,2021-11-02T16:59:07.517Z,0,0,0
garcia-balicki-35382,2021-11-03T00:02:24.297Z,0,0,0
testa-35239,2021-11-03T00:02:24.297Z,0,0,0
garcia-balicki-35382,2021-11-03T01:18:08.653Z,4958,4958,0
testa-35239,2021-11-03T01:18:08.653Z,5087,5087,0
garcia-balicki-35382,2021-11-03T02:03:41.690Z,5306,4958,0
testa-35239,2021-11-03T02:03:41.690Z,6342,5087,0
garcia-balicki-35382,2021-11-03T02:07:45.167Z,6297,4958,0
testa-35239,2021-11-03T02:07:45.167Z,7826,5087,0
garcia-balicki-35382,2021-11-03T02:09:46.417Z,6297,4958,0
testa-35239,2021-11-03T02:09:46.417Z,7826,5087,0
garcia-balicki-35382,2021-11-03T02:30:00.477Z,12765,0,0
testa-35239,2021-11-03T02:30:00.477Z,26654,0,0
garcia-balicki-35382,2021-11-03T02:38:36.073Z,12765,0,0
testa-35239,2021-11-03T02:38:36.073Z,26654,0,0
garcia-balicki-35382,2021-11-03T02:39:06.663Z,12765,0,0
testa-35239,2021-11-03T02:39:06.663Z,26654,0,0
garcia-balicki-35382,2021-11-03T02:49:13.470Z,16024,0,0
testa-35239,2021-11-03T02:49:13.470Z,33211,0,0
garcia-balicki-35382,2021-11-03T03:49:56.440Z,17046,0,0
testa-35239,2021-11-03T03:49:56.440Z,35329,0,0
garcia-balicki-35382,2021-11-03T04:30:22.883Z,17309,0,0
testa-35239,2021-11-03T04:30:22.883Z,35582,0,0
garcia-balicki-35382,2021-11-03T05:47:04.547Z,22241,991,0
testa-35239,2021-11-03T05:47:04.547Z,40939,1484,0
garcia-balicki-35382,2021-11-03T13:56:50.783Z,22241,991,0
testa-35239,2021-11-03T13:56:50.783Z,40939,1484,0
