CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
downey-34808,2021-11-01T12:58:08.450Z,0,0,0
eulner-35432,2021-11-01T12:58:08.450Z,0,0,0
faison-35517,2021-11-01T12:58:08.450Z,0,0,0
houghtaling-34809,2021-11-01T12:58:08.450Z,0,0,0
piperno-35433,2021-11-01T12:58:08.450Z,0,0,0
downey-34808,2021-11-02T16:59:07.517Z,0,0,0
eulner-35432,2021-11-02T16:59:07.517Z,0,0,0
faison-35517,2021-11-02T16:59:07.517Z,0,0,0
houghtaling-34809,2021-11-02T16:59:07.517Z,0,0,0
piperno-35433,2021-11-02T16:59:07.517Z,0,0,0
downey-34808,2021-11-03T00:02:24.297Z,0,0,0
eulner-35432,2021-11-03T00:02:24.297Z,0,0,0
faison-35517,2021-11-03T00:02:24.297Z,0,0,0
houghtaling-34809,2021-11-03T00:02:24.297Z,0,0,0
piperno-35433,2021-11-03T00:02:24.297Z,0,0,0
downey-34808,2021-11-03T00:56:54.667Z,9347,0,0
eulner-35432,2021-11-03T00:56:54.667Z,5400,0,0
faison-35517,2021-11-03T00:56:54.667Z,219,0,0
houghtaling-34809,2021-11-03T00:56:54.667Z,9289,0,0
piperno-35433,2021-11-03T00:56:54.667Z,5451,0,0
downey-34808,2021-11-03T01:21:10.593Z,16935,0,0
eulner-35432,2021-11-03T01:21:10.593Z,15830,0,0
faison-35517,2021-11-03T01:21:10.593Z,485,0,0
houghtaling-34809,2021-11-03T01:21:10.593Z,16812,0,0
piperno-35433,2021-11-03T01:21:10.593Z,15900,0,0
downey-34808,2021-11-03T01:47:29.807Z,23721,0,0
eulner-35432,2021-11-03T01:47:29.807Z,25308,0,0
faison-35517,2021-11-03T01:47:29.807Z,733,0,0
houghtaling-34809,2021-11-03T01:47:29.807Z,23553,0,0
piperno-35433,2021-11-03T01:47:29.807Z,25434,0,0
downey-34808,2021-11-03T01:56:35.713Z,26496,0,0
eulner-35432,2021-11-03T01:56:35.713Z,28914,0,0
faison-35517,2021-11-03T01:56:35.713Z,828,0,0
houghtaling-34809,2021-11-03T01:56:35.713Z,26321,0,0
piperno-35433,2021-11-03T01:56:35.713Z,29032,0,0
downey-34808,2021-11-03T02:08:45.787Z,28077,0,0
eulner-35432,2021-11-03T02:08:45.787Z,31268,0,0
faison-35517,2021-11-03T02:08:45.787Z,888,0,0
houghtaling-34809,2021-11-03T02:08:45.787Z,27884,0,0
piperno-35433,2021-11-03T02:08:45.787Z,31410,0,0
downey-34808,2021-11-03T02:31:01.117Z,28562,0,0
eulner-35432,2021-11-03T02:31:01.117Z,31769,0,0
faison-35517,2021-11-03T02:31:01.117Z,909,0,0
houghtaling-34809,2021-11-03T02:31:01.117Z,28373,0,0
piperno-35433,2021-11-03T02:31:01.117Z,31906,0,0
downey-34808,2021-11-03T03:31:43.173Z,29368,0,0
eulner-35432,2021-11-03T03:31:43.173Z,32542,0,0
faison-35517,2021-11-03T03:31:43.173Z,951,0,0
houghtaling-34809,2021-11-03T03:31:43.173Z,29177,0,0
piperno-35433,2021-11-03T03:31:43.173Z,32683,0,0
downey-34808,2021-11-03T13:56:48.550Z,29368,0,0
eulner-35432,2021-11-03T13:56:48.550Z,32542,0,0
faison-35517,2021-11-03T13:56:48.550Z,951,0,0
houghtaling-34809,2021-11-03T13:56:48.550Z,29177,0,0
piperno-35433,2021-11-03T13:56:48.550Z,32683,0,0
