CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
khan-65119,2021-11-01T12:58:08.450Z,0,0,0
stack-33563,2021-11-01T12:58:08.450Z,0,0,0
khan-65119,2021-11-02T16:59:07.517Z,0,0,0
stack-33563,2021-11-02T16:59:07.517Z,0,0,0
khan-65119,2021-11-03T00:02:24.297Z,0,0,0
stack-33563,2021-11-03T00:02:24.297Z,0,0,0
khan-65119,2021-11-03T01:18:08.653Z,675,0,0
stack-33563,2021-11-03T01:18:08.653Z,5746,0,0
khan-65119,2021-11-03T01:39:21.720Z,1740,0,0
stack-33563,2021-11-03T01:39:21.720Z,14201,0,0
khan-65119,2021-11-03T01:59:38.023Z,2604,0,0
stack-33563,2021-11-03T01:59:38.023Z,17891,0,0
khan-65119,2021-11-03T02:03:41.690Z,2604,0,0
stack-33563,2021-11-03T02:03:41.690Z,17891,0,0
khan-65119,2021-11-03T02:54:17.073Z,3024,0,0
stack-33563,2021-11-03T02:54:17.073Z,20040,0,0
khan-65119,2021-11-03T03:53:59.017Z,4303,0,0
stack-33563,2021-11-03T03:53:59.017Z,30304,0,0
khan-65119,2021-11-03T03:59:02.397Z,4978,0,0
stack-33563,2021-11-03T03:59:02.397Z,36050,0,0
khan-65119,2021-11-03T13:56:49.5Z,4978,0,0
stack-33563,2021-11-03T13:56:49.5Z,36050,0,0
khan-65119,2021-11-03T13:57:57.637Z,6654,0,0
stack-33563,2021-11-03T13:57:57.637Z,39775,0,0
