CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
barrier-35444,2021-11-01T12:58:08.450Z,0,0,0
danielsen-34820,2021-11-01T12:58:08.450Z,0,0,0
egan-56673,2021-11-01T12:58:08.450Z,0,0,0
gabra-35445,2021-11-01T12:58:08.450Z,0,0,0
barrier-35444,2021-11-02T16:59:07.517Z,0,0,0
danielsen-34820,2021-11-02T16:59:07.517Z,0,0,0
egan-56673,2021-11-02T16:59:07.517Z,0,0,0
gabra-35445,2021-11-02T16:59:07.517Z,0,0,0
barrier-35444,2021-11-03T00:02:24.297Z,0,0,0
danielsen-34820,2021-11-03T00:02:24.297Z,0,0,0
egan-56673,2021-11-03T00:02:24.297Z,0,0,0
gabra-35445,2021-11-03T00:02:24.297Z,0,0,0
barrier-35444,2021-11-03T01:18:08.653Z,2070,2070,0
danielsen-34820,2021-11-03T01:18:08.653Z,7070,7070,0
egan-56673,2021-11-03T01:18:08.653Z,7241,7241,0
gabra-35445,2021-11-03T01:18:08.653Z,1968,1968,0
barrier-35444,2021-11-03T01:53:33.760Z,3651,2070,0
danielsen-34820,2021-11-03T01:53:33.760Z,9326,7070,0
egan-56673,2021-11-03T01:53:33.760Z,9560,7241,0
gabra-35445,2021-11-03T01:53:33.760Z,3500,1968,0
barrier-35444,2021-11-03T02:20:54.437Z,4591,3010,0
danielsen-34820,2021-11-03T02:20:54.437Z,13945,11689,0
egan-56673,2021-11-03T02:20:54.437Z,14204,11885,0
gabra-35445,2021-11-03T02:20:54.437Z,4401,2869,0
barrier-35444,2021-11-03T02:31:01.117Z,8372,940,0
danielsen-34820,2021-11-03T02:31:01.117Z,19221,4619,0
egan-56673,2021-11-03T02:31:01.117Z,19603,4644,0
gabra-35445,2021-11-03T02:31:01.117Z,8109,901,0
barrier-35444,2021-11-03T02:48:12.757Z,16832,0,0
danielsen-34820,2021-11-03T02:48:12.757Z,19221,0,0
egan-56673,2021-11-03T02:48:12.757Z,19603,0,0
gabra-35445,2021-11-03T02:48:12.757Z,8109,0,0
barrier-35444,2021-11-03T02:57:19.387Z,16873,2070,0
danielsen-34820,2021-11-03T02:57:19.387Z,19335,7070,0
egan-56673,2021-11-03T02:57:19.387Z,19719,7241,0
gabra-35445,2021-11-03T02:57:19.387Z,8148,1968,0
barrier-35444,2021-11-03T03:02:22.633Z,8413,2070,0
danielsen-34820,2021-11-03T03:02:22.633Z,19335,7070,0
egan-56673,2021-11-03T03:02:22.633Z,19719,7241,0
gabra-35445,2021-11-03T03:02:22.633Z,8148,1968,0
barrier-35444,2021-11-03T03:45:53.920Z,9031,0,0
danielsen-34820,2021-11-03T03:45:53.920Z,20070,0,0
egan-56673,2021-11-03T03:45:53.920Z,20465,0,0
gabra-35445,2021-11-03T03:45:53.920Z,8752,0,0
barrier-35444,2021-11-03T04:30:22.883Z,12358,0,0
danielsen-34820,2021-11-03T04:30:22.883Z,24589,0,0
egan-56673,2021-11-03T04:30:22.883Z,25127,0,0
gabra-35445,2021-11-03T04:30:22.883Z,12130,0,0
barrier-35444,2021-11-03T06:00:12.163Z,13052,940,0
danielsen-34820,2021-11-03T06:00:12.163Z,26252,4619,0
egan-56673,2021-11-03T06:00:12.163Z,26778,4644,0
gabra-35445,2021-11-03T06:00:12.163Z,12815,901,0
barrier-35444,2021-11-03T13:56:48.550Z,13052,940,0
danielsen-34820,2021-11-03T13:56:48.550Z,26252,4619,0
egan-56673,2021-11-03T13:56:48.550Z,26778,4644,0
gabra-35445,2021-11-03T13:56:48.550Z,12815,901,0
