CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
cook-34730,2021-11-01T12:58:08.450Z,0,0,0
cruz-perez-34784,2021-11-01T12:58:08.450Z,0,0,0
cook-34730,2021-11-02T16:59:07.517Z,0,0,0
cruz-perez-34784,2021-11-02T16:59:07.517Z,0,0,0
cook-34730,2021-11-03T00:02:24.297Z,0,0,0
cruz-perez-34784,2021-11-03T00:02:24.297Z,0,0,0
cook-34730,2021-11-03T00:13:28.247Z,1489,1489,0
cruz-perez-34784,2021-11-03T00:13:28.247Z,3615,3615,0
cook-34730,2021-11-03T00:35:42.063Z,2606,2606,0
cruz-perez-34784,2021-11-03T00:35:42.063Z,8550,8550,0
cook-34730,2021-11-03T00:41:45.603Z,3802,2606,0
cruz-perez-34784,2021-11-03T00:41:45.603Z,9872,8550,0
cook-34730,2021-11-03T00:52:52.060Z,3841,2606,0
cruz-perez-34784,2021-11-03T00:52:52.060Z,10232,8550,0
cook-34730,2021-11-03T01:02:58.467Z,4852,2606,0
cruz-perez-34784,2021-11-03T01:02:58.467Z,10811,8550,0
cook-34730,2021-11-03T01:03:59.197Z,5041,2606,0
cruz-perez-34784,2021-11-03T01:03:59.197Z,12291,8550,0
cook-34730,2021-11-03T01:28:15.070Z,7857,2606,0
cruz-perez-34784,2021-11-03T01:28:15.070Z,15177,8550,0
cook-34730,2021-11-03T01:39:21.720Z,13348,2606,0
cruz-perez-34784,2021-11-03T01:39:21.720Z,18985,8550,0
cook-34730,2021-11-03T01:44:24.863Z,14766,2606,0
cruz-perez-34784,2021-11-03T01:44:24.863Z,20530,8550,0
cook-34730,2021-11-03T01:52:33.120Z,15203,2606,0
cruz-perez-34784,2021-11-03T01:52:33.120Z,20906,8550,0
cook-34730,2021-11-03T02:13:49Z,16042,2606,0
cruz-perez-34784,2021-11-03T02:13:49Z,21673,8550,0
cook-34730,2021-11-03T02:21:55.087Z,17832,1117,0
cruz-perez-34784,2021-11-03T02:21:55.087Z,22664,4935,0
cook-34730,2021-11-03T02:36:04.367Z,17893,1117,0
cruz-perez-34784,2021-11-03T02:36:04.367Z,22727,4935,0
cook-34730,2021-11-03T03:01:21.963Z,18822,2606,0
cruz-perez-34784,2021-11-03T03:01:21.963Z,23367,8550,0
cook-34730,2021-11-03T03:15:30.423Z,19007,2606,0
cruz-perez-34784,2021-11-03T03:15:30.423Z,23488,8550,0
cook-34730,2021-11-03T04:05:05.053Z,19162,2606,0
cruz-perez-34784,2021-11-03T04:05:05.053Z,23542,8550,0
cook-34730,2021-11-03T05:03:41.397Z,20367,2606,0
cruz-perez-34784,2021-11-03T05:03:41.397Z,27003,8550,0
cook-34730,2021-11-03T13:56:48.550Z,20367,2606,0
cruz-perez-34784,2021-11-03T13:56:48.550Z,27003,8550,0
