CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
madden-56724,2021-11-01T12:58:08.450Z,0,0,0
pakradooni-35245,2021-11-01T12:58:08.450Z,0,0,0
madden-56724,2021-11-02T16:59:07.517Z,0,0,0
pakradooni-35245,2021-11-02T16:59:07.517Z,0,0,0
madden-56724,2021-11-03T00:02:24.297Z,0,0,0
pakradooni-35245,2021-11-03T00:02:24.297Z,0,0,0
madden-56724,2021-11-03T00:13:28.247Z,4838,4838,0
pakradooni-35245,2021-11-03T00:13:28.247Z,1915,1915,0
madden-56724,2021-11-03T00:35:42.063Z,13428,13428,0
pakradooni-35245,2021-11-03T00:35:42.063Z,5022,5022,0
madden-56724,2021-11-03T00:41:45.603Z,14973,13428,0
pakradooni-35245,2021-11-03T00:41:45.603Z,6373,5022,0
madden-56724,2021-11-03T01:02:58.467Z,15894,13428,0
pakradooni-35245,2021-11-03T01:02:58.467Z,7890,5022,0
madden-56724,2021-11-03T01:03:59.197Z,15927,13428,0
pakradooni-35245,2021-11-03T01:03:59.197Z,7923,5022,0
madden-56724,2021-11-03T01:28:15.070Z,19788,13428,0
pakradooni-35245,2021-11-03T01:28:15.070Z,12533,5022,0
madden-56724,2021-11-03T01:39:21.720Z,24813,13428,0
pakradooni-35245,2021-11-03T01:39:21.720Z,20576,5022,0
madden-56724,2021-11-03T01:43:24.240Z,26826,13428,0
pakradooni-35245,2021-11-03T01:43:24.240Z,22767,5022,0
madden-56724,2021-11-03T01:52:33.120Z,28692,13428,0
pakradooni-35245,2021-11-03T01:52:33.120Z,25646,5022,0
madden-56724,2021-11-03T01:55:35.083Z,30523,13428,0
pakradooni-35245,2021-11-03T01:55:35.083Z,27067,5022,0
madden-56724,2021-11-03T02:12:48.380Z,30952,13428,0
pakradooni-35245,2021-11-03T02:12:48.380Z,27723,5022,0
madden-56724,2021-11-03T02:21:55.087Z,30952,8590,0
pakradooni-35245,2021-11-03T02:21:55.087Z,27723,3107,0
madden-56724,2021-11-03T02:36:04.367Z,31338,8590,0
pakradooni-35245,2021-11-03T02:36:04.367Z,27906,3107,0
madden-56724,2021-11-03T03:01:21.963Z,31713,13428,0
pakradooni-35245,2021-11-03T03:01:21.963Z,28493,5022,0
madden-56724,2021-11-03T03:14:29.760Z,31884,13428,0
pakradooni-35245,2021-11-03T03:14:29.760Z,28757,5022,0
madden-56724,2021-11-03T05:03:41.397Z,33990,13428,0
pakradooni-35245,2021-11-03T05:03:41.397Z,29521,5022,0
madden-56724,2021-11-03T13:56:48.550Z,33990,13428,0
pakradooni-35245,2021-11-03T13:56:48.550Z,29521,5022,0
