CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
singer-56750,2021-11-01T12:58:08.450Z,0,0,0
stinger-35509,2021-11-01T12:58:08.450Z,0,0,0
singer-56750,2021-11-02T16:59:07.517Z,0,0,0
stinger-35509,2021-11-02T16:59:07.517Z,0,0,0
singer-56750,2021-11-03T00:02:24.297Z,0,0,0
stinger-35509,2021-11-03T00:02:24.297Z,0,0,0
singer-56750,2021-11-03T00:48:49.563Z,1798,1798,0
stinger-35509,2021-11-03T00:48:49.563Z,1605,1605,0
singer-56750,2021-11-03T00:54:53.410Z,6654,1798,0
stinger-35509,2021-11-03T00:54:53.410Z,5487,1605,0
singer-56750,2021-11-03T01:20:09.920Z,14960,1798,0
stinger-35509,2021-11-03T01:20:09.920Z,8911,1605,0
singer-56750,2021-11-03T01:45:25.483Z,21206,1798,0
stinger-35509,2021-11-03T01:45:25.483Z,11285,1605,0
singer-56750,2021-11-03T01:55:35.083Z,22920,1798,0
stinger-35509,2021-11-03T01:55:35.083Z,12023,1605,0
singer-56750,2021-11-03T02:07:45.167Z,25180,1798,0
stinger-35509,2021-11-03T02:07:45.167Z,12806,1605,0
singer-56750,2021-11-03T02:30:00.477Z,27069,1798,0
stinger-35509,2021-11-03T02:30:00.477Z,13492,1605,0
singer-56750,2021-11-03T02:51:14.770Z,32951,0,0
stinger-35509,2021-11-03T02:51:14.770Z,15476,0,0
singer-56750,2021-11-03T03:01:21.963Z,32951,0,0
stinger-35509,2021-11-03T03:01:21.963Z,15476,0,0
singer-56750,2021-11-03T03:21:34.270Z,45856,1798,0
stinger-35509,2021-11-03T03:21:34.270Z,17228,1605,0
singer-56750,2021-11-03T03:30:42.013Z,48106,1798,0
stinger-35509,2021-11-03T03:30:42.013Z,17921,1605,0
singer-56750,2021-11-03T04:32:24.930Z,48307,1798,0
stinger-35509,2021-11-03T04:32:24.930Z,17954,1605,0
singer-56750,2021-11-03T13:56:51.423Z,48307,1798,0
stinger-35509,2021-11-03T13:56:51.423Z,17954,1605,0
