CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
banko-35452,2021-11-01T12:58:08.450Z,0,0,0
coughlin-34307,2021-11-01T12:58:08.450Z,0,0,0
gallo-35451,2021-11-01T12:58:08.450Z,0,0,0
lopez-35055,2021-11-01T12:58:08.450Z,0,0,0
banko-35452,2021-11-02T16:59:07.517Z,0,0,0
coughlin-34307,2021-11-02T16:59:07.517Z,0,0,0
gallo-35451,2021-11-02T16:59:07.517Z,0,0,0
lopez-35055,2021-11-02T16:59:07.517Z,0,0,0
banko-35452,2021-11-03T00:02:24.297Z,0,0,0
coughlin-34307,2021-11-03T00:02:24.297Z,0,0,0
gallo-35451,2021-11-03T00:02:24.297Z,0,0,0
lopez-35055,2021-11-03T00:02:24.297Z,0,0,0
banko-35452,2021-11-03T01:18:08.653Z,3784,3784,0
coughlin-34307,2021-11-03T01:18:08.653Z,10034,10034,0
gallo-35451,2021-11-03T01:18:08.653Z,3881,3881,0
lopez-35055,2021-11-03T01:18:08.653Z,9802,9802,0
banko-35452,2021-11-03T01:57:36.337Z,6212,3784,0
coughlin-34307,2021-11-03T01:57:36.337Z,13346,10034,0
gallo-35451,2021-11-03T01:57:36.337Z,6357,3881,0
lopez-35055,2021-11-03T01:57:36.337Z,13185,9802,0
banko-35452,2021-11-03T02:57:19.387Z,17437,3784,0
coughlin-34307,2021-11-03T02:57:19.387Z,22981,10034,0
gallo-35451,2021-11-03T02:57:19.387Z,17682,3881,0
lopez-35055,2021-11-03T02:57:19.387Z,22571,9802,0
banko-35452,2021-11-03T03:45:53.920Z,17566,0,0
coughlin-34307,2021-11-03T03:45:53.920Z,23062,0,0
gallo-35451,2021-11-03T03:45:53.920Z,17809,0,0
lopez-35055,2021-11-03T03:45:53.920Z,22648,0,0
banko-35452,2021-11-03T13:56:48.550Z,17566,0,0
coughlin-34307,2021-11-03T13:56:48.550Z,23062,0,0
gallo-35451,2021-11-03T13:56:48.550Z,17809,0,0
lopez-35055,2021-11-03T13:56:48.550Z,22648,0,0
