CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
mazzeo-34576,2021-11-01T12:58:08.450Z,0,0,0
polistina-35383,2021-11-01T12:58:08.450Z,0,0,0
mazzeo-34576,2021-11-02T16:59:07.517Z,0,0,0
polistina-35383,2021-11-02T16:59:07.517Z,0,0,0
mazzeo-34576,2021-11-03T00:02:24.297Z,0,0,0
polistina-35383,2021-11-03T00:02:24.297Z,0,0,0
mazzeo-34576,2021-11-03T02:03:41.690Z,9105,0,0
polistina-35383,2021-11-03T02:03:41.690Z,10700,0,0
mazzeo-34576,2021-11-03T02:26:58.353Z,10168,0,0
polistina-35383,2021-11-03T02:26:58.353Z,13068,0,0
mazzeo-34576,2021-11-03T03:25:36.753Z,16776,0,0
polistina-35383,2021-11-03T03:25:36.753Z,23654,0,0
mazzeo-34576,2021-11-03T04:32:24.930Z,27740,0,0
polistina-35383,2021-11-03T04:32:24.930Z,30312,0,0
mazzeo-34576,2021-11-03T13:56:48.550Z,27740,0,0
polistina-35383,2021-11-03T13:56:48.550Z,30312,0,0
