CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
majagah-35486,2021-11-01T12:58:08.450Z,0,0,0
sumter-34433,2021-11-01T12:58:08.450Z,0,0,0
wimberly-34435,2021-11-01T12:58:08.450Z,0,0,0
yamisha-35487,2021-11-01T12:58:08.450Z,0,0,0
majagah-35486,2021-11-02T16:59:07.517Z,0,0,0
sumter-34433,2021-11-02T16:59:07.517Z,0,0,0
wimberly-34435,2021-11-02T16:59:07.517Z,0,0,0
yamisha-35487,2021-11-02T16:59:07.517Z,0,0,0
majagah-35486,2021-11-03T00:02:24.297Z,0,0,0
sumter-34433,2021-11-03T00:02:24.297Z,0,0,0
wimberly-34435,2021-11-03T00:02:24.297Z,0,0,0
yamisha-35487,2021-11-03T00:02:24.297Z,0,0,0
majagah-35486,2021-11-03T01:07:01.243Z,516,0,0
sumter-34433,2021-11-03T01:07:01.243Z,3712,0,0
wimberly-34435,2021-11-03T01:07:01.243Z,3739,0,0
yamisha-35487,2021-11-03T01:07:01.243Z,558,0,0
majagah-35486,2021-11-03T01:55:35.083Z,699,0,0
sumter-34433,2021-11-03T01:55:35.083Z,3970,0,0
wimberly-34435,2021-11-03T01:55:35.083Z,3989,0,0
yamisha-35487,2021-11-03T01:55:35.083Z,747,0,0
majagah-35486,2021-11-03T02:52:15.400Z,833,0,0
sumter-34433,2021-11-03T02:52:15.400Z,4202,0,0
wimberly-34435,2021-11-03T02:52:15.400Z,4222,0,0
yamisha-35487,2021-11-03T02:52:15.400Z,885,0,0
majagah-35486,2021-11-03T02:58:20.030Z,833,650,0
sumter-34433,2021-11-03T02:58:20.030Z,4202,3944,0
wimberly-34435,2021-11-03T02:58:20.030Z,4222,3972,0
yamisha-35487,2021-11-03T02:58:20.030Z,885,696,0
majagah-35486,2021-11-03T03:06:25.357Z,839,650,0
sumter-34433,2021-11-03T03:06:25.357Z,4202,3944,0
wimberly-34435,2021-11-03T03:06:25.357Z,4222,3972,0
yamisha-35487,2021-11-03T03:06:25.357Z,879,696,0
majagah-35486,2021-11-03T03:32:43.800Z,4121,650,0
sumter-34433,2021-11-03T03:32:43.800Z,7205,3944,0
wimberly-34435,2021-11-03T03:32:43.800Z,7187,3972,0
yamisha-35487,2021-11-03T03:32:43.800Z,4102,696,0
majagah-35486,2021-11-03T03:46:54.553Z,6485,0,0
sumter-34433,2021-11-03T03:46:54.553Z,8498,0,0
wimberly-34435,2021-11-03T03:46:54.553Z,8482,0,0
yamisha-35487,2021-11-03T03:46:54.553Z,6475,0,0
majagah-35486,2021-11-03T04:24:17.903Z,6535,0,0
sumter-34433,2021-11-03T04:24:17.903Z,8583,0,0
wimberly-34435,2021-11-03T04:24:17.903Z,8568,0,0
yamisha-35487,2021-11-03T04:24:17.903Z,6658,0,0
majagah-35486,2021-11-03T05:44:02.500Z,8112,0,0
sumter-34433,2021-11-03T05:44:02.500Z,16989,0,0
wimberly-34435,2021-11-03T05:44:02.500Z,16992,0,0
yamisha-35487,2021-11-03T05:44:02.500Z,8247,0,0
majagah-35486,2021-11-03T05:52:08.103Z,8429,0,0
sumter-34433,2021-11-03T05:52:08.103Z,17829,0,0
wimberly-34435,2021-11-03T05:52:08.103Z,17825,0,0
yamisha-35487,2021-11-03T05:52:08.103Z,8583,0,0
majagah-35486,2021-11-03T13:56:48.550Z,8429,0,0
sumter-34433,2021-11-03T13:56:48.550Z,17829,0,0
wimberly-34435,2021-11-03T13:56:48.550Z,17825,0,0
yamisha-35487,2021-11-03T13:56:48.550Z,8583,0,0
