CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
pengitore-35405,2021-11-01T12:58:08.450Z,0,0,0
pou-56710,2021-11-01T12:58:08.450Z,0,0,0
pengitore-35405,2021-11-02T16:59:07.517Z,0,0,0
pou-56710,2021-11-02T16:59:07.517Z,0,0,0
pengitore-35405,2021-11-03T00:02:24.297Z,0,0,0
pou-56710,2021-11-03T00:02:24.297Z,0,0,0
pengitore-35405,2021-11-03T01:01:57.853Z,550,0,0
pou-56710,2021-11-03T01:01:57.853Z,3761,0,0
pengitore-35405,2021-11-03T01:50:31.743Z,743,0,0
pou-56710,2021-11-03T01:50:31.743Z,4019,0,0
pengitore-35405,2021-11-03T02:45:10.410Z,891,0,0
pou-56710,2021-11-03T02:45:10.410Z,4253,0,0
pengitore-35405,2021-11-03T02:58:20.030Z,891,698,0
pou-56710,2021-11-03T02:58:20.030Z,4253,3995,0
pengitore-35405,2021-11-03T03:30:42.013Z,4276,698,0
pou-56710,2021-11-03T03:30:42.013Z,7318,3995,0
pengitore-35405,2021-11-03T03:46:54.553Z,6680,0,0
pou-56710,2021-11-03T03:46:54.553Z,8630,0,0
pengitore-35405,2021-11-03T04:20:15.223Z,6801,0,0
pou-56710,2021-11-03T04:20:15.223Z,8718,0,0
pengitore-35405,2021-11-03T05:40:59.150Z,8436,0,0
pou-56710,2021-11-03T05:40:59.150Z,17146,0,0
pengitore-35405,2021-11-03T05:42:40.267Z,8436,0,0
pou-56710,2021-11-03T05:42:40.267Z,17146,0,0
pengitore-35405,2021-11-03T05:43:00.940Z,8436,0,0
pou-56710,2021-11-03T05:43:00.940Z,17146,0,0
pengitore-35405,2021-11-03T05:47:04.547Z,8783,0,0
pou-56710,2021-11-03T05:47:04.547Z,17996,0,0
pengitore-35405,2021-11-03T13:56:56.53Z,8783,0,0
pou-56710,2021-11-03T13:56:56.53Z,17996,0,0
