CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
dimatteo-35417,2021-11-01T12:58:08.450Z,0,0,0
moen-35247,2021-11-01T12:58:08.450Z,0,0,0
sepsey-35418,2021-11-01T12:58:08.450Z,0,0,0
spearman-35228,2021-11-01T12:58:08.450Z,0,0,0
dimatteo-35417,2021-11-02T16:59:07.517Z,0,0,0
moen-35247,2021-11-02T16:59:07.517Z,0,0,0
sepsey-35418,2021-11-02T16:59:07.517Z,0,0,0
spearman-35228,2021-11-02T16:59:07.517Z,0,0,0
dimatteo-35417,2021-11-03T00:02:24.297Z,0,0,0
moen-35247,2021-11-03T00:02:24.297Z,0,0,0
sepsey-35418,2021-11-03T00:02:24.297Z,0,0,0
spearman-35228,2021-11-03T00:02:24.297Z,0,0,0
dimatteo-35417,2021-11-03T00:14:28.853Z,1523,1523,0
moen-35247,2021-11-03T00:14:28.853Z,3585,3585,0
sepsey-35418,2021-11-03T00:14:28.853Z,1477,1477,0
spearman-35228,2021-11-03T00:14:28.853Z,3554,3554,0
dimatteo-35417,2021-11-03T00:35:42.063Z,2665,2665,0
moen-35247,2021-11-03T00:35:42.063Z,8373,8373,0
sepsey-35418,2021-11-03T00:35:42.063Z,2576,2576,0
spearman-35228,2021-11-03T00:35:42.063Z,8290,8290,0
dimatteo-35417,2021-11-03T00:43:46.813Z,3869,2665,0
moen-35247,2021-11-03T00:43:46.813Z,9697,8373,0
sepsey-35418,2021-11-03T00:43:46.813Z,3755,2576,0
spearman-35228,2021-11-03T00:43:46.813Z,9601,8290,0
dimatteo-35417,2021-11-03T00:53:52.727Z,3909,2665,0
moen-35247,2021-11-03T00:53:52.727Z,10008,8373,0
sepsey-35418,2021-11-03T00:53:52.727Z,3794,2576,0
spearman-35228,2021-11-03T00:53:52.727Z,9909,8290,0
dimatteo-35417,2021-11-03T01:06:00.563Z,5082,2665,0
moen-35247,2021-11-03T01:06:00.563Z,11937,8373,0
sepsey-35418,2021-11-03T01:06:00.563Z,4959,2576,0
spearman-35228,2021-11-03T01:06:00.563Z,11824,8290,0
dimatteo-35417,2021-11-03T01:29:15.697Z,7821,2665,0
moen-35247,2021-11-03T01:29:15.697Z,14722,8373,0
sepsey-35418,2021-11-03T01:29:15.697Z,7627,2576,0
spearman-35228,2021-11-03T01:29:15.697Z,14521,8290,0
dimatteo-35417,2021-11-03T01:41:22.987Z,13372,2665,0
moen-35247,2021-11-03T01:41:22.987Z,18446,8373,0
sepsey-35418,2021-11-03T01:41:22.987Z,13110,2576,0
spearman-35228,2021-11-03T01:41:22.987Z,18233,8290,0
dimatteo-35417,2021-11-03T01:45:25.483Z,14764,2665,0
moen-35247,2021-11-03T01:45:25.483Z,19959,8373,0
sepsey-35418,2021-11-03T01:45:25.483Z,14460,2576,0
spearman-35228,2021-11-03T01:45:25.483Z,19699,8290,0
dimatteo-35417,2021-11-03T01:55:35.083Z,16847,2665,0
moen-35247,2021-11-03T01:55:35.083Z,21288,8373,0
sepsey-35418,2021-11-03T01:55:35.083Z,16876,2576,0
spearman-35228,2021-11-03T01:55:35.083Z,21024,8290,0
dimatteo-35417,2021-11-03T02:14:49.637Z,17685,2665,0
moen-35247,2021-11-03T02:14:49.637Z,22044,8373,0
sepsey-35418,2021-11-03T02:14:49.637Z,17677,2576,0
spearman-35228,2021-11-03T02:14:49.637Z,21764,8290,0
dimatteo-35417,2021-11-03T02:21:55.087Z,17873,1142,0
moen-35247,2021-11-03T02:21:55.087Z,22044,4788,0
sepsey-35418,2021-11-03T02:21:55.087Z,17489,1099,0
spearman-35228,2021-11-03T02:21:55.087Z,21764,4736,0
dimatteo-35417,2021-11-03T02:38:05.647Z,17937,1142,0
moen-35247,2021-11-03T02:38:05.647Z,22103,4788,0
sepsey-35418,2021-11-03T02:38:05.647Z,17546,1099,0
spearman-35228,2021-11-03T02:38:05.647Z,21822,4736,0
dimatteo-35417,2021-11-03T03:01:21.963Z,18873,2665,0
moen-35247,2021-11-03T03:01:21.963Z,22739,8373,0
sepsey-35418,2021-11-03T03:01:21.963Z,18464,2576,0
spearman-35228,2021-11-03T03:01:21.963Z,22449,8290,0
dimatteo-35417,2021-11-03T03:18:32.330Z,19062,2665,0
moen-35247,2021-11-03T03:18:32.330Z,22864,8373,0
sepsey-35418,2021-11-03T03:18:32.330Z,18646,2576,0
spearman-35228,2021-11-03T03:18:32.330Z,22569,8290,0
dimatteo-35417,2021-11-03T04:06:05.780Z,19218,2665,0
moen-35247,2021-11-03T04:06:05.780Z,22920,8373,0
sepsey-35418,2021-11-03T04:06:05.780Z,18800,2576,0
spearman-35228,2021-11-03T04:06:05.780Z,22621,8290,0
dimatteo-35417,2021-11-03T05:05:43.207Z,20481,2665,0
moen-35247,2021-11-03T05:05:43.207Z,26293,8373,0
sepsey-35418,2021-11-03T05:05:43.207Z,19981,2576,0
spearman-35228,2021-11-03T05:05:43.207Z,25942,8290,0
dimatteo-35417,2021-11-03T13:56:48.550Z,20481,2665,0
moen-35247,2021-11-03T13:56:48.550Z,26293,8373,0
sepsey-35418,2021-11-03T13:56:48.550Z,19981,2576,0
spearman-35228,2021-11-03T13:56:48.550Z,25942,8290,0
