CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
durr-35167,2021-11-01T12:58:08.450Z,0,0,0
sweeney-56723,2021-11-01T12:58:08.450Z,0,0,0
durr-35167,2021-11-02T16:59:07.517Z,0,0,0
sweeney-56723,2021-11-02T16:59:07.517Z,0,0,0
durr-35167,2021-11-03T00:02:24.297Z,0,0,0
sweeney-56723,2021-11-03T00:02:24.297Z,0,0,0
durr-35167,2021-11-03T00:13:28.247Z,2361,2361,0
sweeney-56723,2021-11-03T00:13:28.247Z,6263,6263,0
durr-35167,2021-11-03T00:40:44.990Z,4670,2361,0
sweeney-56723,2021-11-03T00:40:44.990Z,8748,6263,0
durr-35167,2021-11-03T01:01:57.853Z,7278,2361,0
sweeney-56723,2021-11-03T01:01:57.853Z,10843,6263,0
durr-35167,2021-11-03T01:38:21.110Z,15654,2361,0
sweeney-56723,2021-11-03T01:38:21.110Z,17176,6263,0
durr-35167,2021-11-03T01:52:33.120Z,16233,2361,0
sweeney-56723,2021-11-03T01:52:33.120Z,17561,6263,0
durr-35167,2021-11-03T02:21:55.087Z,17705,0,0
sweeney-56723,2021-11-03T02:21:55.087Z,18502,0,0
durr-35167,2021-11-03T02:50:14.107Z,17811,0,0
sweeney-56723,2021-11-03T02:50:14.107Z,18683,0,0
durr-35167,2021-11-03T03:01:21.963Z,18833,2361,0
sweeney-56723,2021-11-03T03:01:21.963Z,19380,6263,0
durr-35167,2021-11-03T03:13:28.983Z,19589,2361,0
sweeney-56723,2021-11-03T03:13:28.983Z,20083,6263,0
durr-35167,2021-11-03T03:50:57.070Z,20003,2361,0
sweeney-56723,2021-11-03T03:50:57.070Z,20704,6263,0
durr-35167,2021-11-03T05:27:52.620Z,28054,2361,0
sweeney-56723,2021-11-03T05:27:52.620Z,31336,6263,0
durr-35167,2021-11-03T05:47:04.547Z,29553,2361,0
sweeney-56723,2021-11-03T05:47:04.547Z,32706,6263,0
durr-35167,2021-11-03T13:56:48.550Z,29553,2361,0
sweeney-56723,2021-11-03T13:56:48.550Z,32706,6263,0
