CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
doherty-31088,2021-11-01T12:58:08.450Z,0,0,0
king-35285,2021-11-01T12:58:08.450Z,0,0,0
doherty-31088,2021-11-02T16:59:07.517Z,0,0,0
king-35285,2021-11-02T16:59:07.517Z,0,0,0
doherty-31088,2021-11-03T00:02:24.297Z,0,0,0
king-35285,2021-11-03T00:02:24.297Z,0,0,0
doherty-31088,2021-11-03T01:11:04.100Z,4758,998,0
king-35285,2021-11-03T01:11:04.100Z,5450,1725,0
doherty-31088,2021-11-03T02:16:50.940Z,7312,998,0
king-35285,2021-11-03T02:16:50.940Z,6913,1725,0
doherty-31088,2021-11-03T02:20:54.437Z,9247,2933,0
king-35285,2021-11-03T02:20:54.437Z,11049,5861,0
doherty-31088,2021-11-03T02:37:05.020Z,21774,2933,0
king-35285,2021-11-03T02:37:05.020Z,15758,5861,0
doherty-31088,2021-11-03T02:48:12.757Z,24652,998,0
king-35285,2021-11-03T02:48:12.757Z,17181,1725,0
doherty-31088,2021-11-03T02:57:19.387Z,28613,998,0
king-35285,2021-11-03T02:57:19.387Z,18918,1725,0
doherty-31088,2021-11-03T04:27:20.417Z,34472,998,0
king-35285,2021-11-03T04:27:20.417Z,20702,1725,0
doherty-31088,2021-11-03T04:28:31.553Z,34472,998,0
king-35285,2021-11-03T04:28:31.553Z,20702,1725,0
doherty-31088,2021-11-03T04:29:22.223Z,40792,998,0
king-35285,2021-11-03T04:29:22.223Z,23273,1725,0
doherty-31088,2021-11-03T05:04:42.560Z,41222,998,0
king-35285,2021-11-03T05:04:42.560Z,23449,1725,0
doherty-31088,2021-11-03T05:56:10.403Z,42227,2933,0
king-35285,2021-11-03T05:56:10.403Z,24423,5861,0
doherty-31088,2021-11-03T13:56:54.687Z,42227,2933,0
king-35285,2021-11-03T13:56:54.687Z,24423,5861,0
