CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2021-11-01T12:58:08.450Z,0,0,0,243,34021
yes,2021-11-01T12:58:08.450Z,0,0,0,243,34021
no,2021-11-02T16:59:07.517Z,0,0,0,243,34021
yes,2021-11-02T16:59:07.517Z,0,0,0,243,34021
no,2021-11-03T00:02:24.297Z,0,0,0,243,34021
yes,2021-11-03T00:02:24.297Z,0,0,0,243,34021
no,2021-11-03T00:35:42.063Z,2798,0,0,243,34021
yes,2021-11-03T00:35:42.063Z,4607,0,0,243,34021
no,2021-11-03T01:29:15.697Z,3415,0,7,243,34021
yes,2021-11-03T01:29:15.697Z,5886,0,7,243,34021
no,2021-11-03T01:37:20.490Z,7384,0,47,243,34021
yes,2021-11-03T01:37:20.490Z,12662,0,47,243,34021
no,2021-11-03T01:55:35.083Z,9763,0,72,243,34021
yes,2021-11-03T01:55:35.083Z,15894,0,72,243,34021
no,2021-11-03T02:05:43.490Z,9763,2798,72,243,34021
yes,2021-11-03T02:05:43.490Z,15894,4607,72,243,34021
no,2021-11-03T02:18:52.607Z,13640,2798,121,243,34021
yes,2021-11-03T02:18:52.607Z,22176,4607,121,243,34021
no,2021-11-03T02:35:03.670Z,16657,2798,158,243,34021
yes,2021-11-03T02:35:03.670Z,27384,4607,158,243,34021
no,2021-11-03T03:06:25.357Z,18906,2798,183,243,34021
yes,2021-11-03T03:06:25.357Z,30908,4607,183,243,34021
no,2021-11-03T03:48:55.777Z,20885,2798,219,243,34021
yes,2021-11-03T03:48:55.777Z,34536,4607,219,243,34021
no,2021-11-03T04:23:17.243Z,21194,2798,230,243,34021
yes,2021-11-03T04:23:17.243Z,35201,4607,230,243,34021
no,2021-11-03T04:54:37.99Z,21194,2798,230,243,34021
yes,2021-11-03T04:54:37.99Z,35201,4607,230,243,34021
no,2021-11-03T05:00:39.833Z,21278,2798,233,243,34021
yes,2021-11-03T05:00:39.833Z,35395,4607,233,243,34021
no,2021-11-03T13:56:55.68Z,21278,2798,233,243,34021
yes,2021-11-03T13:56:55.68Z,35395,4607,233,243,34021
