CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
mastrofilipo-35506,2021-11-01T12:58:08.450Z,0,0,0
swain-35231,2021-11-01T12:58:08.450Z,0,0,0
taylor-35507,2021-11-01T12:58:08.450Z,0,0,0
tully-35232,2021-11-01T12:58:08.450Z,0,0,0
mastrofilipo-35506,2021-11-02T16:59:07.517Z,0,0,0
swain-35231,2021-11-02T16:59:07.517Z,0,0,0
taylor-35507,2021-11-02T16:59:07.517Z,0,0,0
tully-35232,2021-11-02T16:59:07.517Z,0,0,0
mastrofilipo-35506,2021-11-03T00:02:24.297Z,0,0,0
swain-35231,2021-11-03T00:02:24.297Z,0,0,0
taylor-35507,2021-11-03T00:02:24.297Z,0,0,0
tully-35232,2021-11-03T00:02:24.297Z,0,0,0
mastrofilipo-35506,2021-11-03T01:09:02.697Z,276,0,0
swain-35231,2021-11-03T01:09:02.697Z,676,0,0
taylor-35507,2021-11-03T01:09:02.697Z,281,0,0
tully-35232,2021-11-03T01:09:02.697Z,670,0,0
mastrofilipo-35506,2021-11-03T01:58:36.987Z,3277,0,0
swain-35231,2021-11-03T01:58:36.987Z,3479,0,0
taylor-35507,2021-11-03T01:58:36.987Z,3249,0,0
tully-35232,2021-11-03T01:58:36.987Z,3450,0,0
mastrofilipo-35506,2021-11-03T02:52:15.400Z,8302,0,0
swain-35231,2021-11-03T02:52:15.400Z,7178,0,0
taylor-35507,2021-11-03T02:52:15.400Z,8210,0,0
tully-35232,2021-11-03T02:52:15.400Z,7036,0,0
mastrofilipo-35506,2021-11-03T02:58:20.030Z,8302,276,0
swain-35231,2021-11-03T02:58:20.030Z,7178,676,0
taylor-35507,2021-11-03T02:58:20.030Z,8210,281,0
tully-35232,2021-11-03T02:58:20.030Z,7036,670,0
mastrofilipo-35506,2021-11-03T03:07:26.023Z,19669,276,0
swain-35231,2021-11-03T03:07:26.023Z,17011,676,0
taylor-35507,2021-11-03T03:07:26.023Z,19501,281,0
tully-35232,2021-11-03T03:07:26.023Z,16523,670,0
mastrofilipo-35506,2021-11-03T03:34:45.457Z,24372,276,0
swain-35231,2021-11-03T03:34:45.457Z,23128,676,0
taylor-35507,2021-11-03T03:34:45.457Z,24228,281,0
tully-35232,2021-11-03T03:34:45.457Z,22550,670,0
mastrofilipo-35506,2021-11-03T03:46:54.553Z,24372,0,0
swain-35231,2021-11-03T03:46:54.553Z,23128,0,0
taylor-35507,2021-11-03T03:46:54.553Z,24228,0,0
tully-35232,2021-11-03T03:46:54.553Z,22550,0,0
mastrofilipo-35506,2021-11-03T04:30:22.883Z,24654,0,0
swain-35231,2021-11-03T04:30:22.883Z,23411,0,0
taylor-35507,2021-11-03T04:30:22.883Z,24507,0,0
tully-35232,2021-11-03T04:30:22.883Z,22827,0,0
mastrofilipo-35506,2021-11-03T04:34:27.170Z,27645,0,0
swain-35231,2021-11-03T04:34:27.170Z,25226,0,0
taylor-35507,2021-11-03T04:34:27.170Z,27485,0,0
tully-35232,2021-11-03T04:34:27.170Z,24638,0,0
mastrofilipo-35506,2021-11-03T05:56:10.403Z,29676,0,0
swain-35231,2021-11-03T05:56:10.403Z,32186,0,0
taylor-35507,2021-11-03T05:56:10.403Z,29508,0,0
tully-35232,2021-11-03T05:56:10.403Z,31441,0,0
mastrofilipo-35506,2021-11-03T13:56:48.550Z,29676,0,0
swain-35231,2021-11-03T13:56:48.550Z,32186,0,0
taylor-35507,2021-11-03T13:56:48.550Z,29508,0,0
tully-35232,2021-11-03T13:56:48.550Z,31441,0,0
