CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2021-11-01T12:58:08.450Z,0,0,0,265,34035
yes,2021-11-01T12:58:08.450Z,0,0,0,265,34035
no,2021-11-02T16:59:07.517Z,0,0,0,265,34035
yes,2021-11-02T16:59:07.517Z,0,0,0,265,34035
no,2021-11-03T00:02:24.297Z,0,0,0,265,34035
yes,2021-11-03T00:02:24.297Z,0,0,0,265,34035
no,2021-11-03T02:33:02.387Z,14607,0,61,265,34035
yes,2021-11-03T02:33:02.387Z,23465,0,61,265,34035
no,2021-11-03T03:02:22.633Z,17795,0,116,265,34035
yes,2021-11-03T03:02:22.633Z,28673,0,116,265,34035
no,2021-11-03T03:31:43.173Z,19428,0,207,265,34035
yes,2021-11-03T03:31:43.173Z,31938,0,207,265,34035
no,2021-11-03T04:04:04.397Z,21947,0,261,265,34035
yes,2021-11-03T04:04:04.397Z,36232,0,261,265,34035
no,2021-11-03T04:48:35.333Z,22212,0,265,265,34035
yes,2021-11-03T04:48:35.333Z,36694,0,265,265,34035
no,2021-11-03T04:54:37.99Z,22212,0,265,265,34035
yes,2021-11-03T04:54:37.99Z,36694,0,265,265,34035
no,2021-11-03T07:05:35.337Z,25732,0,265,265,34035
yes,2021-11-03T07:05:35.337Z,43211,0,265,265,34035
no,2021-11-03T13:56:55.68Z,25732,0,265,265,34035
yes,2021-11-03T13:56:55.68Z,43211,0,265,265,34035
