CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
holzapfel-31146,2021-11-01T12:58:08.450Z,0,0,0
mammano-34970,2021-11-01T12:58:08.450Z,0,0,0
holzapfel-31146,2021-11-02T16:59:07.517Z,0,0,0
mammano-34970,2021-11-02T16:59:07.517Z,0,0,0
holzapfel-31146,2021-11-03T00:02:24.297Z,0,0,0
mammano-34970,2021-11-03T00:02:24.297Z,0,0,0
holzapfel-31146,2021-11-03T00:48:49.563Z,5478,5478,0
mammano-34970,2021-11-03T00:48:49.563Z,7225,7225,0
holzapfel-31146,2021-11-03T02:51:14.770Z,51938,0,0
mammano-34970,2021-11-03T02:51:14.770Z,22895,0,0
holzapfel-31146,2021-11-03T02:53:16.437Z,51938,0,0
mammano-34970,2021-11-03T02:53:16.437Z,22895,0,0
holzapfel-31146,2021-11-03T03:21:34.270Z,55220,5478,0
mammano-34970,2021-11-03T03:21:34.270Z,24324,7225,0
holzapfel-31146,2021-11-03T04:30:22.883Z,55431,5478,0
mammano-34970,2021-11-03T04:30:22.883Z,24367,7225,0
holzapfel-31146,2021-11-03T13:56:51.097Z,55431,5478,0
mammano-34970,2021-11-03T13:56:51.097Z,24367,7225,0
