CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
cook-35512,2021-11-01T12:58:08.450Z,0,0,0
oroho-34008,2021-11-01T12:58:08.450Z,0,0,0
cook-35512,2021-11-02T16:59:07.517Z,0,0,0
oroho-34008,2021-11-02T16:59:07.517Z,0,0,0
cook-35512,2021-11-03T00:02:24.297Z,0,0,0
oroho-34008,2021-11-03T00:02:24.297Z,0,0,0
cook-35512,2021-11-03T01:11:04.100Z,1084,1084,0
oroho-34008,2021-11-03T01:11:04.100Z,913,913,0
cook-35512,2021-11-03T01:59:38.023Z,1652,1084,0
oroho-34008,2021-11-03T01:59:38.023Z,1566,913,0
cook-35512,2021-11-03T02:17:51.973Z,2670,1084,0
oroho-34008,2021-11-03T02:17:51.973Z,3663,913,0
cook-35512,2021-11-03T02:57:19.387Z,3651,1084,0
oroho-34008,2021-11-03T02:57:19.387Z,7189,913,0
cook-35512,2021-11-03T03:40:50.757Z,4739,1084,0
oroho-34008,2021-11-03T03:40:50.757Z,9424,913,0
cook-35512,2021-11-03T03:41:51.397Z,6932,1084,0
oroho-34008,2021-11-03T03:41:51.397Z,13262,913,0
cook-35512,2021-11-03T04:30:22.883Z,7801,1084,0
oroho-34008,2021-11-03T04:30:22.883Z,16523,913,0
cook-35512,2021-11-03T04:41:31.480Z,11719,1084,0
oroho-34008,2021-11-03T04:41:31.480Z,19301,913,0
cook-35512,2021-11-03T04:42:32.550Z,11719,1084,0
oroho-34008,2021-11-03T04:42:32.550Z,19301,913,0
cook-35512,2021-11-03T05:26:51.510Z,16436,1084,0
oroho-34008,2021-11-03T05:26:51.510Z,45891,913,0
cook-35512,2021-11-03T06:00:12.163Z,21442,1084,0
oroho-34008,2021-11-03T06:00:12.163Z,50904,913,0
cook-35512,2021-11-03T06:50:28.097Z,22010,1084,0
oroho-34008,2021-11-03T06:50:28.097Z,51557,913,0
cook-35512,2021-11-03T07:48:51.453Z,21442,1084,0
oroho-34008,2021-11-03T07:48:51.453Z,50904,913,0
cook-35512,2021-11-03T13:56:55.52Z,21442,1084,0
oroho-34008,2021-11-03T13:56:55.52Z,50904,913,0
