CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2021-11-01T12:58:08.450Z,0,0,0,92,34011
yes,2021-11-01T12:58:08.450Z,0,0,0,92,34011
no,2021-11-02T16:59:07.517Z,0,0,0,92,34011
yes,2021-11-02T16:59:07.517Z,0,0,0,92,34011
no,2021-11-03T00:02:24.297Z,0,0,0,92,34011
yes,2021-11-03T00:02:24.297Z,0,0,0,92,34011
no,2021-11-03T02:12:48.380Z,771,0,14,92,34011
yes,2021-11-03T02:12:48.380Z,1247,0,14,92,34011
no,2021-11-03T02:24:57.090Z,1734,771,31,92,34011
yes,2021-11-03T02:24:57.090Z,2954,1247,31,92,34011
no,2021-11-03T02:36:04.367Z,3956,771,49,92,34011
yes,2021-11-03T02:36:04.367Z,6526,1247,49,92,34011
no,2021-11-03T03:36:46.897Z,5279,771,71,92,34011
yes,2021-11-03T03:36:46.897Z,8633,1247,71,92,34011
no,2021-11-03T04:24:17.903Z,5553,771,74,92,34011
yes,2021-11-03T04:24:17.903Z,9140,1247,74,92,34011
no,2021-11-03T04:41:31.480Z,6459,771,82,92,34011
yes,2021-11-03T04:41:31.480Z,10398,1247,82,92,34011
no,2021-11-03T04:54:37.99Z,6459,771,82,92,34011
yes,2021-11-03T04:54:37.99Z,10398,1247,82,92,34011
no,2021-11-03T05:10:46.080Z,9444,771,91,92,34011
yes,2021-11-03T05:10:46.080Z,15692,1247,91,92,34011
no,2021-11-03T13:56:55.68Z,9444,771,91,92,34011
yes,2021-11-03T13:56:55.68Z,15692,1247,91,92,34011
