CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
flynn-35437,2021-11-01T12:58:08.450Z,0,0,0
friedman-34657,2021-11-01T12:58:08.450Z,0,0,0
howard-35438,2021-11-01T12:58:08.450Z,0,0,0
scharfenberger-35266,2021-11-01T12:58:08.450Z,0,0,0
flynn-35437,2021-11-02T16:59:07.517Z,0,0,0
friedman-34657,2021-11-02T16:59:07.517Z,0,0,0
howard-35438,2021-11-02T16:59:07.517Z,0,0,0
scharfenberger-35266,2021-11-02T16:59:07.517Z,0,0,0
flynn-35437,2021-11-03T00:02:24.297Z,0,0,0
friedman-34657,2021-11-03T00:02:24.297Z,0,0,0
howard-35438,2021-11-03T00:02:24.297Z,0,0,0
scharfenberger-35266,2021-11-03T00:02:24.297Z,0,0,0
flynn-35437,2021-11-03T00:58:55.930Z,6973,0,0
friedman-34657,2021-11-03T00:58:55.930Z,8286,0,0
howard-35438,2021-11-03T00:58:55.930Z,8286,0,0
scharfenberger-35266,2021-11-03T00:58:55.930Z,7038,0,0
flynn-35437,2021-11-03T01:23:11.850Z,23608,0,0
friedman-34657,2021-11-03T01:23:11.850Z,16772,0,0
howard-35438,2021-11-03T01:23:11.850Z,16756,0,0
scharfenberger-35266,2021-11-03T01:23:11.850Z,23819,0,0
flynn-35437,2021-11-03T01:49:31.067Z,34449,0,0
friedman-34657,2021-11-03T01:49:31.067Z,21760,0,0
howard-35438,2021-11-03T01:49:31.067Z,21771,0,0
scharfenberger-35266,2021-11-03T01:49:31.067Z,34694,0,0
flynn-35437,2021-11-03T01:58:36.987Z,38170,0,0
friedman-34657,2021-11-03T01:58:36.987Z,23323,0,0
howard-35438,2021-11-03T01:58:36.987Z,23321,0,0
scharfenberger-35266,2021-11-03T01:58:36.987Z,38494,0,0
flynn-35437,2021-11-03T02:10:47.067Z,43390,0,0
friedman-34657,2021-11-03T02:10:47.067Z,25812,0,0
howard-35438,2021-11-03T02:10:47.067Z,25812,0,0
scharfenberger-35266,2021-11-03T02:10:47.067Z,43793,0,0
flynn-35437,2021-11-03T02:33:02.387Z,45079,0,0
friedman-34657,2021-11-03T02:33:02.387Z,26588,0,0
howard-35438,2021-11-03T02:33:02.387Z,26558,0,0
scharfenberger-35266,2021-11-03T02:33:02.387Z,45508,0,0
flynn-35437,2021-11-03T03:32:43.800Z,47700,0,0
friedman-34657,2021-11-03T03:32:43.800Z,27742,0,0
howard-35438,2021-11-03T03:32:43.800Z,27671,0,0
scharfenberger-35266,2021-11-03T03:32:43.800Z,48188,0,0
flynn-35437,2021-11-03T13:56:48.550Z,47700,0,0
friedman-34657,2021-11-03T13:56:48.550Z,27742,0,0
howard-35438,2021-11-03T13:56:48.550Z,27671,0,0
scharfenberger-35266,2021-11-03T13:56:48.550Z,48188,0,0
