CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
cunningham-34017,2021-11-01T12:58:08.450Z,0,0,0
schulman-35082,2021-11-01T12:58:08.450Z,0,0,0
cunningham-34017,2021-11-02T16:59:07.517Z,0,0,0
schulman-35082,2021-11-02T16:59:07.517Z,0,0,0
cunningham-34017,2021-11-03T00:02:24.297Z,0,0,0
schulman-35082,2021-11-03T00:02:24.297Z,0,0,0
cunningham-34017,2021-11-03T01:17:08.007Z,3400,0,0
schulman-35082,2021-11-03T01:17:08.007Z,1129,0,0
cunningham-34017,2021-11-03T01:37:20.490Z,12450,0,0
schulman-35082,2021-11-03T01:37:20.490Z,2937,0,0
cunningham-34017,2021-11-03T01:59:38.023Z,19532,0,0
schulman-35082,2021-11-03T01:59:38.023Z,6833,0,0
cunningham-34017,2021-11-03T02:52:15.400Z,22139,0,0
schulman-35082,2021-11-03T02:52:15.400Z,7650,0,0
cunningham-34017,2021-11-03T03:50:57.070Z,26413,0,0
schulman-35082,2021-11-03T03:50:57.070Z,9029,0,0
cunningham-34017,2021-11-03T13:56:48.983Z,26413,0,0
schulman-35082,2021-11-03T13:56:48.983Z,9029,0,0
