CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
allard-35501,2021-11-01T12:58:08.450Z,0,0,0
dephillips-35114,2021-11-01T12:58:08.450Z,0,0,0
mcnamara-35502,2021-11-01T12:58:08.450Z,0,0,0
rooney-35104,2021-11-01T12:58:08.450Z,0,0,0
allard-35501,2021-11-02T16:59:07.517Z,0,0,0
dephillips-35114,2021-11-02T16:59:07.517Z,0,0,0
mcnamara-35502,2021-11-02T16:59:07.517Z,0,0,0
rooney-35104,2021-11-02T16:59:07.517Z,0,0,0
allard-35501,2021-11-03T00:02:24.297Z,0,0,0
dephillips-35114,2021-11-03T00:02:24.297Z,0,0,0
mcnamara-35502,2021-11-03T00:02:24.297Z,0,0,0
rooney-35104,2021-11-03T00:02:24.297Z,0,0,0
allard-35501,2021-11-03T00:27:36.737Z,488,488,0
dephillips-35114,2021-11-03T00:27:36.737Z,758,758,0
mcnamara-35502,2021-11-03T00:27:36.737Z,501,501,0
rooney-35104,2021-11-03T00:27:36.737Z,776,776,0
allard-35501,2021-11-03T01:10:03.457Z,4566,488,0
dephillips-35114,2021-11-03T01:10:03.457Z,4040,758,0
mcnamara-35502,2021-11-03T01:10:03.457Z,4678,501,0
rooney-35104,2021-11-03T01:10:03.457Z,4155,776,0
allard-35501,2021-11-03T01:20:09.920Z,5078,1000,0
dephillips-35114,2021-11-03T01:20:09.920Z,4241,959,0
mcnamara-35502,2021-11-03T01:20:09.920Z,5191,1014,0
rooney-35104,2021-11-03T01:20:09.920Z,4361,982,0
allard-35501,2021-11-03T01:59:38.023Z,5387,1000,0
dephillips-35114,2021-11-03T01:59:38.023Z,5107,959,0
mcnamara-35502,2021-11-03T01:59:38.023Z,5514,1014,0
rooney-35104,2021-11-03T01:59:38.023Z,5254,982,0
allard-35501,2021-11-03T02:00:39.060Z,6393,1000,0
dephillips-35114,2021-11-03T02:00:39.060Z,6491,959,0
mcnamara-35502,2021-11-03T02:00:39.060Z,6495,1014,0
rooney-35104,2021-11-03T02:00:39.060Z,6663,982,0
allard-35501,2021-11-03T02:12:48.380Z,6429,1000,0
dephillips-35114,2021-11-03T02:12:48.380Z,6547,959,0
mcnamara-35502,2021-11-03T02:12:48.380Z,6534,1014,0
rooney-35104,2021-11-03T02:12:48.380Z,6719,982,0
allard-35501,2021-11-03T02:51:14.770Z,7874,1000,0
dephillips-35114,2021-11-03T02:51:14.770Z,10103,959,0
mcnamara-35502,2021-11-03T02:51:14.770Z,8008,1014,0
rooney-35104,2021-11-03T02:51:14.770Z,10330,982,0
allard-35501,2021-11-03T02:53:16.437Z,10516,1000,0
dephillips-35114,2021-11-03T02:53:16.437Z,14577,959,0
mcnamara-35502,2021-11-03T02:53:16.437Z,10744,1014,0
rooney-35104,2021-11-03T02:53:16.437Z,14892,982,0
allard-35501,2021-11-03T02:54:17.073Z,11895,1000,0
dephillips-35114,2021-11-03T02:54:17.073Z,17369,959,0
mcnamara-35502,2021-11-03T02:54:17.073Z,12170,1014,0
rooney-35104,2021-11-03T02:54:17.073Z,17728,982,0
allard-35501,2021-11-03T02:58:20.030Z,11895,5940,0
dephillips-35114,2021-11-03T02:58:20.030Z,17369,4804,0
mcnamara-35502,2021-11-03T02:58:20.030Z,12170,6072,0
rooney-35104,2021-11-03T02:58:20.030Z,17728,4941,0
allard-35501,2021-11-03T03:08:26.630Z,17430,5940,0
dephillips-35114,2021-11-03T03:08:26.630Z,26549,4804,0
mcnamara-35502,2021-11-03T03:08:26.630Z,17601,6072,0
rooney-35104,2021-11-03T03:08:26.630Z,26957,4941,0
allard-35501,2021-11-03T03:36:46.897Z,18316,5940,0
dephillips-35114,2021-11-03T03:36:46.897Z,28425,4804,0
mcnamara-35502,2021-11-03T03:36:46.897Z,18513,6072,0
rooney-35104,2021-11-03T03:36:46.897Z,28879,4941,0
allard-35501,2021-11-03T03:46:54.553Z,20291,1000,0
dephillips-35114,2021-11-03T03:46:54.553Z,31623,959,0
mcnamara-35502,2021-11-03T03:46:54.553Z,20522,1014,0
rooney-35104,2021-11-03T03:46:54.553Z,32125,982,0
allard-35501,2021-11-03T03:48:55.777Z,21127,1000,0
dephillips-35114,2021-11-03T03:48:55.777Z,32014,959,0
mcnamara-35502,2021-11-03T03:48:55.777Z,21363,1014,0
rooney-35104,2021-11-03T03:48:55.777Z,32519,982,0
allard-35501,2021-11-03T04:35:27.850Z,21982,1000,0
dephillips-35114,2021-11-03T04:35:27.850Z,33815,959,0
mcnamara-35502,2021-11-03T04:35:27.850Z,22255,1014,0
rooney-35104,2021-11-03T04:35:27.850Z,34349,982,0
allard-35501,2021-11-03T05:46:03.883Z,25484,1000,0
dephillips-35114,2021-11-03T05:46:03.883Z,42392,959,0
mcnamara-35502,2021-11-03T05:46:03.883Z,25880,1014,0
rooney-35104,2021-11-03T05:46:03.883Z,42350,982,0
allard-35501,2021-11-03T06:00:12.163Z,28561,1000,0
dephillips-35114,2021-11-03T06:00:12.163Z,43732,959,0
mcnamara-35502,2021-11-03T06:00:12.163Z,28980,1014,0
rooney-35104,2021-11-03T06:00:12.163Z,43731,982,0
allard-35501,2021-11-03T07:12:39.293Z,28597,1000,0
dephillips-35114,2021-11-03T07:12:39.293Z,43788,959,0
mcnamara-35502,2021-11-03T07:12:39.293Z,29019,1014,0
rooney-35104,2021-11-03T07:12:39.293Z,43787,982,0
allard-35501,2021-11-03T13:56:48.550Z,28561,1000,0
dephillips-35114,2021-11-03T13:56:48.550Z,43732,959,0
mcnamara-35502,2021-11-03T13:56:48.550Z,28980,1014,0
rooney-35104,2021-11-03T13:56:48.550Z,43731,982,0
