CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
cooperr,2020-11-24T13:25:43Z,1761,1509,9,9,37043
difiores,2020-11-24T13:25:43Z,69,44,9,9,37043
forestd,2020-11-24T13:25:43Z,4994,3623,9,9,37043
pisanoa,2020-11-24T13:25:43Z,34,25,9,9,37043
