CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
brookc,2020-12-17T21:20:37.8Z,45621,40489,52,52,37179
griffinj,2020-12-17T21:20:37.8Z,79680,65287,52,52,37179
