CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
troxlers,2020-12-17T21:20:17.137Z,10222,7702,19,19,37083
wadsworthj,2020-12-17T21:20:17.137Z,15167,12450,19,19,37083
