CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
barringert,2020-12-17T21:20:37.63Z,24728,19713,22,22,37167
davism,2020-12-17T21:20:37.63Z,8095,6650,22,22,37167
