CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
haywood-20073532-34-h,2020-11-29T14:39:56Z,153598,38419,0
manning-20369-34-h,2020-11-29T14:39:56Z,253531,72126,0
