CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
rouzerd,2020-11-24T13:24:51Z,22210,18851,19,19,37141
wardc,2020-11-24T13:24:51Z,11258,9936,19,19,37141
